ground,bull_cut,bear_cut,is_n,is_pnl,is_full_win,is_profitable,is_yield_pct,is_weekly_sharpe,is_max_dd,is_calmar,oot_n,oot_pnl,oot_full_win,oot_profitable,oot_yield_pct,oot_weekly_sharpe,oot_max_dd,oot_calmar
0.0125,0.1,0.15000000000000002,2660.0,26526.494999999984,44.69924812030075,55.07518796992481,13.586696472226766,2.730949370331386,-11.420450368018543,3.9114914742331615,281.0,2302.6799999999926,41.637010676156585,54.092526690391466,10.907592322413135,3.0768645919990045,-6.284788061861235,14.169676907193654
0.0125,0.1,0.2,2627.0,26079.954999999987,44.68976018271793,55.04377617053673,13.490844909589708,2.695029635197038,-11.420450368018543,3.898744203132254,279.0,2479.2499999999923,41.935483870967744,54.48028673835126,11.841572960185434,3.3071441432754813,-6.284788061861235,15.516293541233013
0.0125,0.1,0.25,2605.0,25705.624999999985,44.68330134357006,55.047984644913626,13.366255136757557,2.6576364794006566,-11.420450368018543,3.8714471901059313,273.0,2398.7149999999924,42.124542124542124,54.57875457875458,11.715513153068457,3.181419035426636,-6.29080082600475,14.88291661058401
0.0125,0.1,0.30000000000000004,2577.0,25982.339999999982,44.780752813348855,55.18044237485448,13.647065719672904,2.7018072037288876,-11.420450368018543,3.910194247919316,272.0,2509.1649999999922,42.279411764705884,54.779411764705884,12.320640650824835,3.350431885949934,-6.29080082600475,15.733343227144168
0.0125,0.1,0.35000000000000003,2550.0,25647.624999999985,44.78431372549019,55.2156862745098,13.582622695142497,2.677250204267152,-12.090321309405006,3.6916183072062,267.0,2629.004999999993,42.69662921348314,55.430711610486895,13.17057591727949,3.527862667017705,-6.29080082600475,16.67384509338265
0.0125,0.1,0.4,2517.0,25370.35499999998,44.81525625744934,55.22447357965833,13.587196851627573,2.667678649371445,-11.839772196073461,3.7627900735388846,266.0,2760.974999999993,42.857142857142854,55.639097744360896,13.922850271777875,3.751089077746215,-5.05600420674821,22.061542226808832
0.0125,0.1,0.45,2477.0,24828.61999999998,44.731530076705695,55.066612838110615,13.443224855332454,2.6223359503928765,-11.912271412418551,3.7161701110709893,258.0,2639.9499999999935,43.02325581395349,55.42635658914728,13.608228185442393,3.532350952349281,-5.263604764851671,20.379992211109034
0.0125,0.1,0.5,2411.0,24253.579999999984,44.75321443384488,55.0808793031937,13.369675843966434,2.575354440245048,-13.629833991111761,3.2367016019212307,257.0,2583.5799999999936,42.80155642023346,55.252918287937746,13.346778713799857,3.4659650717797676,-5.289704894037007,19.73832894709169
0.0125,0.15000000000000002,0.0,2615.0,25415.794999999987,44.66539196940727,54.99043977055449,13.078442471318628,2.60025279420832,-11.420450368018543,3.831439634296815,280.0,2598.174999999993,42.5,55.00000000000001,12.055360910317926,3.3654982712975374,-6.360529496212319,16.249995656016814
0.0125,0.15000000000000002,0.05,2605.0,25373.39499999999,44.644913627639156,55.00959692898273,13.074224037586065,2.599855343018358,-11.420450368018543,3.8323162932041073,279.0,2484.5049999999933,42.29390681003584,54.83870967741935,11.600621002007719,3.19852728057419,-6.360529496212319,15.37172905673405
0.0125,0.15000000000000002,0.1,2586.0,25655.59499999999,44.740912606341844,55.1430781129157,13.294281197658702,2.6280739378503135,-11.420450368018543,3.871631640900613,277.0,2498.559999999993,42.59927797833935,54.87364620938629,11.765121361246205,3.212584689913301,-6.360529496212319,15.479431413302242
0.0125,0.15000000000000002,0.15000000000000002,2567.0,25568.85499999999,44.68250876509544,55.161667315932995,13.3070879992847,2.6299769322575055,-11.420450368018543,3.873345689831184,274.0,2092.349999999993,41.97080291970803,54.379562043795616,10.01262374910989,2.7425411090064893,-6.360529496212319,12.466814871326367
0.0125,0.15000000000000002,0.2,2534.0,25122.314999999988,44.672454617206,55.13022888713497,13.206851011429595,2.5937188206901136,-11.420450368018543,3.858990257457961,272.0,2268.9199999999933,42.279411764705884,54.779411764705884,10.948721598791657,2.9683358845734538,-6.360529496212319,13.750998664900836
0.0125,0.15000000000000002,0.25,2512.0,24747.984999999986,44.6656050955414,55.13535031847133,13.078725221989133,2.5560334764569497,-11.420450368018543,3.830293409905878,266.0,2188.384999999993,42.4812030075188,54.88721804511278,10.800966980421967,2.8587625915906942,-6.366688130906617,13.147753711312635
0.0125,0.15000000000000002,0.30000000000000004,2484.0,25024.69999999999,44.76650563607085,55.27375201288245,13.361212551649508,2.6008792759363786,-11.420450368018543,3.8754554873663993,265.0,2298.8349999999928,42.64150943396226,55.094339622641506,11.407557416536203,3.022270505950507,-6.366688130906617,13.958889352377618
0.0125,0.15000000000000002,0.35000000000000003,2457.0,24689.98499999999,44.77004477004477,55.311355311355314,13.293293521267984,2.5774250437503574,-12.249304752294965,3.6152223428063426,260.0,2418.6749999999934,43.07692307692308,55.769230769230774,12.247993672116769,3.194544655932367,-6.366688130906617,14.856231364346069
0.0125,0.15000000000000002,0.4,2424.0,24412.714999999986,44.801980198019805,55.32178217821782,13.294629262140273,2.56850636170806,-11.836460541436555,3.7333586958938976,259.0,2550.644999999993,43.24324324324324,55.98455598455598,13.002316885738502,3.4087860257106017,-5.116995890229347,19.740092492843168
0.0125,0.15000000000000002,0.45,2384.0,23870.979999999985,44.71476510067114,55.15939597315436,13.144933656603554,2.525729689035994,-11.9115338495142,3.689237831553628,251.0,2429.6199999999935,43.42629482071713,55.77689243027888,12.663517839589082,3.2004521262871535,-5.293509214389147,18.27317507444347
0.0125,0.15000000000000002,0.5,2318.0,23295.939999999988,44.73684210526316,55.17687661777394,13.064613022653157,2.4774864210403087,-13.627081173811927,3.2116837280478894,250.0,2373.2499999999936,43.2,55.60000000000001,12.397061166496428,3.1343800097242633,-5.319907498332411,17.663234335368035
0.0125,0.2,0.0,2501.0,25082.19999999999,45.141943222710914,55.177928828468616,13.348395616213637,2.61296556318885,-11.420450368018543,3.84421684170552,269.0,2573.689999999993,42.75092936802974,55.01858736059479,12.287303547753634,3.4575624422564353,-6.206013526116516,16.45926135258424
0.0125,0.2,0.05,2491.0,25039.79999999999,45.1224407868326,55.198715375351256,13.344408997038673,2.612731571061453,-11.420450368018543,3.8450765200312325,268.0,2460.019999999993,42.53731343283582,54.850746268656714,11.82082466399816,3.283141612481096,-6.206013526116516,15.562767346950958
0.0125,0.2,0.1,2472.0,25321.999999999993,45.226537216828476,55.33980582524271,13.573628330234655,2.641102286334767,-11.46656880281689,3.869522082239581,266.0,2474.0749999999925,42.857142857142854,54.88721804511278,11.992078875822697,3.29743856430713,-6.206013526116516,15.672703160276487
0.0125,0.2,0.15000000000000002,2453.0,25235.259999999987,45.16918059518956,55.3607827150428,13.588138320922937,2.64374842031098,-11.604380614524256,3.8252217483753137,263.0,2067.8649999999925,42.20532319391635,54.372623574144484,10.191035246133476,2.8221162437710743,-6.206013526116516,12.59781149153143
0.0125,0.2,0.2,2420.0,24788.719999999994,45.16528925619835,55.33057851239669,13.487335206205557,2.6072232880363786,-12.140127730815632,3.6424217313705314,261.0,2244.4349999999927,42.5287356321839,54.78927203065134,11.156879363524933,3.056691233639245,-6.206013526116516,13.9084896777822
0.0125,0.2,0.25,2398.0,24414.38999999999,45.16263552960801,55.33778148457048,13.356235258333216,2.57330780269691,-12.801579209417092,3.442399897697114,255.0,2163.899999999993,42.745098039215684,54.90196078431373,11.009462775459122,2.942355612929757,-6.212073750499004,13.292801679054596
0.0125,0.2,0.30000000000000004,2370.0,24691.10499999999,45.27426160337553,55.48523206751055,13.651724972238858,2.619239457360571,-12.556855494915842,3.5515926159603826,254.0,2274.349999999993,42.91338582677165,55.118110236220474,11.63602745557089,3.1139414908042538,-6.212073750499004,14.120683027865205
0.0125,0.2,0.35000000000000003,2343.0,24356.389999999992,45.2838241570636,55.52710200597525,13.583899733730599,2.596086709976065,-13.986535452616767,3.190250337375145,249.0,2394.1899999999932,43.373493975903614,55.82329317269076,12.507901712621077,3.294416202753253,-6.212073750499004,15.036585911051485
0.0125,0.2,0.4,2310.0,24079.119999999988,45.324675324675326,55.541125541125545,13.588734888258191,2.587955864324462,-13.485360618284158,3.3062896123663252,248.0,2526.1599999999935,43.54838709677419,56.048387096774185,13.288060702497237,3.5360669234261,-4.951733266609248,20.15602615080039
0.0125,0.2,0.45,2270.0,23537.384999999987,45.242290748898675,55.37444933920705,13.436953420883794,2.547334596075979,-13.572299180296232,3.271150295688918,240.0,2405.134999999994,43.75,55.833333333333336,12.944836026928023,3.3012189778416645,-5.400542382871098,17.688234628342368
0.0125,0.2,0.5,2204.0,22962.344999999994,45.28130671506352,55.39927404718693,13.359209504130137,2.5019649858507353,-15.428991855311192,2.87388562342908,239.0,2348.7649999999935,43.51464435146444,55.64853556485355,12.670309722697947,3.2330452548502056,-5.427375702611769,17.093917864362158
0.0125,0.25,0.0,2389.0,23643.34999999999,45.03976559229803,55.08580996232734,12.983495998503262,2.4958521910509313,-11.863543813332067,3.6285029648879457,242.0,2018.7999999999934,42.97520661157025,53.30578512396694,10.55517678404862,2.8476910669142033,-6.164987708951408,12.728148186021972
0.0125,0.25,0.05,2379.0,23600.949999999993,45.018915510718784,55.10718789407314,12.97885724772083,2.495477358861297,-12.153675436790113,3.5424384790750825,241.0,1905.1299999999935,42.738589211618255,53.11203319502075,10.03168321211004,2.6755034533793696,-6.164987708951408,11.874451348434636
0.0125,0.25,0.1,2360.0,23883.149999999994,45.1271186440678,55.254237288135585,13.213229411823281,2.5251802929238707,-12.259402873155,3.5506706422262604,239.0,1919.184999999993,43.09623430962343,53.13807531380753,10.20238539503716,2.683923920839117,-6.164987708951408,11.979065074027373
0.0125,0.25,0.15000000000000002,2341.0,23796.409999999996,45.06621102093122,55.275523280649296,13.226529484269834,2.5277591122546577,-12.256470819801235,3.5525793458543373,236.0,1512.9749999999929,42.3728813559322,52.54237288135594,8.190972457196956,2.174152046877712,-6.164987708951408,9.061203160937094
0.0125,0.25,0.2,2308.0,23349.869999999995,45.06065857885615,55.24263431542461,13.118534626241875,2.4911464997443336,-12.796848834490572,3.3868326552855503,234.0,1689.544999999993,42.73504273504273,52.991452991452995,9.233858803057029,2.4206249604899717,-6.164987708951408,10.302831778394893
0.0125,0.25,0.25,2286.0,22975.539999999997,45.05686789151356,55.249343832021005,12.981056916260389,2.4564290826904824,-13.452711810979734,3.2084442879735295,228.0,1609.0099999999927,42.98245614035088,53.07017543859649,9.021572020180345,2.31241403160234,-6.171007871278533,9.721980632913757
0.0125,0.25,0.30000000000000004,2258.0,23252.254999999997,45.172719220549155,55.40301151461471,13.282203048452658,2.50280148471178,-13.208097280211117,3.309252030108096,227.0,1719.4599999999928,43.17180616740088,53.30396475770925,9.70021984667707,2.48865117705384,-6.171007871278533,10.50697247977032
0.0125,0.25,0.35000000000000003,2231.0,22917.539999999994,45.181532944867776,55.44598834603317,13.208785476845398,2.4790906231554923,-15.004427102203577,2.9129396698419145,222.0,1839.2999999999931,43.69369369369369,54.054054054054056,10.618503433564314,2.6752727347667187,-6.171007871278533,11.376882060589594
0.0125,0.25,0.4,2198.0,22640.269999999993,45.22292993630573,55.45950864422202,13.209179033058781,2.47053721360883,-14.43098034415068,3.0292249016584107,221.0,1971.269999999993,43.89140271493213,54.29864253393665,11.466885541138396,2.919690241538013,-5.647288222718306,13.502960170259998
0.0125,0.25,0.45,2158.0,22098.534999999996,45.13438368860056,55.282669138090824,13.047649395747504,2.430490887226967,-14.523337601602337,2.9983609642128437,213.0,1850.2449999999938,44.13145539906103,53.990610328638496,11.039575515912448,2.6912281445536363,-5.766608854789002,12.669441955126029
0.0125,0.25,0.5,2092.0,21523.494999999995,45.172084130019115,55.30592734225621,12.959489686144067,2.3859380400427805,-16.39222258907965,2.654137549286291,212.0,1793.8749999999936,43.86792452830189,53.77358490566038,10.730342186582153,2.6178832981884974,-5.796537683364433,12.147624183571406
0.0125,0.30000000000000004,0.0,2227.0,21248.17,44.94836102379883,54.64750785810507,12.483623013581708,2.344900540114135,-11.420450368018543,3.613839971541024,221.0,1168.9249999999952,40.27149321266968,51.58371040723983,6.604976708758881,1.715551075780406,-8.028201432333937,5.347000927394207
0.0125,0.30000000000000004,0.05,2217.0,21205.769999999997,44.9255751014885,54.66847090663058,12.477890134533894,2.3457029131514413,-11.420450368018543,3.619046692105604,220.0,1055.254999999995,40.0,51.36363636363637,6.008531761509223,1.542725204054597,-8.028201432333937,4.768240955736709
0.0125,0.30000000000000004,0.1,2198.0,21487.969999999994,45.040946314831665,54.82256596906279,12.725539146870087,2.37897569333165,-11.420450368018543,3.6686837578996547,218.0,1069.309999999995,40.36697247706422,51.37614678899083,6.151604303608978,1.5544733354541223,-8.325063579627356,4.666532402622334
0.0125,0.30000000000000004,0.15000000000000002,2179.0,21401.229999999996,44.97475906379073,54.84167049105094,12.73734969675244,2.379613980573306,-11.420450368018543,3.6687551393560125,215.0,663.0999999999948,39.53488372093023,50.697674418604656,3.890808573509026,0.9949537526530621,-8.435350611912519,2.732664768704333
0.0125,0.30000000000000004,0.2,2146.0,20954.689999999995,44.967381174277726,54.79962721342032,12.615958053350846,2.343917130356276,-12.09725027393418,3.4518669031567186,213.0,839.669999999995,39.906103286384976,51.173708920187785,4.977662851329884,1.2542734398986912,-8.093393650700076,3.676629174947362
0.0125,0.30000000000000004,0.25,2124.0,20580.359999999993,44.962335216572505,54.80225988700565,12.465535637967438,2.3115521382538415,-12.890516435021537,3.2309737367209994,207.0,759.1349999999948,40.09661835748793,51.20772946859904,4.627004221466669,1.1473453236337068,-7.840086809853042,3.4511107019623384
0.0125,0.30000000000000004,0.30000000000000004,2096.0,20857.074999999997,45.08587786259542,54.961832061068705,12.782538466832658,2.3579863136883086,-12.539216879788528,3.3680440112779655,206.0,869.5849999999948,40.29126213592233,51.45631067961165,5.335705480666599,1.3231258327540905,-7.840086809853042,4.001962436595228
0.0125,0.30000000000000004,0.35000000000000003,2069.0,20522.359999999997,45.094248429192845,55.00241662638956,12.698890831180481,2.3321182616376146,-14.458083242810972,2.9175633802539553,201.0,989.424999999995,40.79601990049751,52.23880597014925,6.225488623071698,1.5120667027175867,-8.201124270367522,4.4110767865651965
0.0125,0.30000000000000004,0.4,2036.0,20245.089999999993,45.13752455795677,55.0098231827112,12.692586972830519,2.323878968734614,-13.851586305319374,3.0520063390185603,200.0,1121.394999999995,41.0,52.5,7.11434002052976,1.7453930792165413,-8.098660053480478,5.136790497376936
0.0125,0.30000000000000004,0.45,1996.0,19703.354999999992,45.04008016032064,54.809619238476955,12.512196520563274,2.2828215656189226,-13.946235778102112,3.017864964260541,192.0,1000.3699999999956,41.14583333333333,52.083333333333336,6.524894025994666,1.5278229667026428,-9.305207345448597,4.05812596237144
0.0125,0.30000000000000004,0.5,1930.0,19128.314999999995,45.07772020725388,54.818652849740936,12.405827711521777,2.237771009152371,-15.928397035393683,2.6422162912906915,191.0,943.9999999999953,40.83769633507853,51.832460732984295,6.174268735046663,1.4474017084526911,-9.354994710737385,3.784507385244143
0.0125,0.35000000000000003,0.0,2072.0,20211.454999999998,45.27027027027027,54.536679536679536,12.721426419273188,2.378266526320778,-11.420450368018543,3.573957847632527,198.0,169.29999999999563,38.38383838383838,49.494949494949495,1.0874696899137388,0.28893980259651764,-12.274962964683722,0.4663553546319261
0.0125,0.35000000000000003,0.05,2062.0,20169.054999999997,45.24733268671193,54.55868089233754,12.715676200214014,2.3781924802547203,-11.420450368018543,3.5789798521814538,197.0,55.62999999999579,38.07106598984771,49.23857868020304,0.36045621069352857,0.09457942394081145,-12.274962964683722,0.15124153701835677
0.0125,0.35000000000000003,0.1,2043.0,20451.255,45.37444933920705,54.723445912873224,12.98278391701279,2.4144941240868905,-11.420450368018543,3.6358557213331,195.0,69.68499999999563,38.46153846153847,49.23076923076923,0.4568540564850568,0.11779683858393818,-12.595976036057221,0.1849248291859855
0.0125,0.35000000000000003,0.15000000000000002,2024.0,20364.515,45.30632411067194,54.74308300395256,12.996823632125928,2.4140053089623024,-11.420450368018543,3.6354827759997286,192.0,-336.5250000000043,37.5,48.4375,-2.256536765070764,-0.5858979088053311,-13.937523200006186,-0.7698684831355918
0.0125,0.35000000000000003,0.2,1991.0,19917.975,45.30386740331492,54.69613259668509,12.869768031799827,2.3752746446192106,-11.782169000112951,3.5095009072788246,190.0,-159.95500000000402,37.89473684210527,48.94736842105264,-1.0852227741077403,-0.27696379325133563,-12.90697106042722,-0.40336556156535996
0.0125,0.35000000000000003,0.25,1969.0,19543.644999999997,45.30218384966989,54.69781615033011,12.709909324491557,2.3405510898935424,-12.487234421184256,3.3006105404779347,184.0,-240.49000000000456,38.04347826086957,48.91304347826087,-1.684430383204617,-0.4241670922198076,-13.39044271315254,-0.5941137084769667
0.0125,0.35000000000000003,0.30000000000000004,1941.0,19820.359999999997,45.440494590417316,54.86862442040186,13.053674522877763,2.3898608329326296,-12.227449028425175,3.425599402502042,183.0,-130.0400000000044,38.25136612021858,49.18032786885246,-0.9178378439421884,-0.2310735347021249,-13.39044271315254,-0.3255718191017024
0.0125,0.35000000000000003,0.35000000000000003,1914.0,19485.645000000004,45.45454545454545,54.91118077324973,12.966536131652333,2.3630440400796253,-14.155513737618397,2.9539308405076623,178.0,-10.200000000004252,38.764044943820224,50.0,-0.07410776431409088,-0.01822552918616455,-13.68401521926378,-0.025352605486655445
0.0125,0.35000000000000003,0.4,1881.0,19208.374999999996,45.5077086656034,54.91759702286018,12.963551117595157,2.3551102931108336,-13.54927942710491,3.0917111493653207,177.0,121.76999999999566,38.983050847457626,50.282485875706215,0.8931957365435348,0.2225297137943949,-12.405376155517855,0.33919484563519403
0.0125,0.35000000000000003,0.45,1841.0,18666.64,45.410103204780015,54.69853340575774,12.77293811981626,2.316204441625973,-13.64229321592415,3.063529149198454,169.0,0.7449999999967076,39.053254437869825,49.70414201183432,0.005642998894098769,0.0013167115838225792,-13.38419339742838,0.0019483750384057471
0.0125,0.35000000000000003,0.5,1775.0,18091.6,45.46478873239437,54.70422535211268,12.66412823168335,2.2686035098410895,-15.351733652786015,2.7240323199167333,168.0,-55.6250000000033,38.69047619047619,49.404761904761905,-0.42268654629569513,-0.0983631012172326,-13.457694091240313,-0.1436632267661619
0.0125,0.4,0.0,1942.0,18478.850000000002,44.90216271884655,54.273944387229655,12.4776099730398,2.2950136852903276,-11.420450368018543,3.4600176647309535,176.0,287.1199999999984,37.5,48.86363636363637,2.0587126019425437,0.5327814965178673,-11.043081957787725,0.9035835346183275
0.0125,0.4,0.05,1932.0,18436.450000000004,44.87577639751553,54.29606625258799,12.471008960224232,2.2947292564242985,-11.420450368018543,3.4645112844299604,175.0,173.4499999999981,37.142857142857146,48.57142857142857,1.255832980367867,0.3260698776469689,-11.043081957787725,0.5461244533090156
0.0125,0.4,0.1,1913.0,18718.65,45.00784108729744,54.469419759539996,12.755923959397256,2.3376229407995415,-11.420450368018543,3.5293723301822295,173.0,187.50499999999795,37.57225433526011,48.554913294797686,1.3755212169406728,0.35010109905289466,-11.364095029161236,0.5746669179170166
0.0125,0.4,0.15000000000000002,1894.0,18631.910000000003,44.931362196409715,54.48785638859557,12.769698822265113,2.337911786001831,-11.420450368018543,3.5280394866087534,170.0,-218.7050000000021,36.470588235294116,47.647058823529406,-1.6454290544378702,-0.41902214175858055,-12.70564219311019,-0.5709188039715983
0.0125,0.4,0.2,1861.0,18185.370000000003,44.92208490059108,54.433100483610964,12.630096550036217,2.300069162028922,-11.420450368018543,3.5135395496468336,168.0,-42.135000000001924,36.904761904761905,48.214285714285715,-0.32120722382736244,-0.08023091343837448,-11.229553141867632,-0.12712977789587018
0.0125,0.4,0.25,1839.0,17811.040000000005,44.915715062533984,54.431756389342034,12.456510538564709,2.2626207937275624,-11.420450368018543,3.497431102929277,162.0,-122.67000000000223,37.03703703703704,48.148148148148145,-0.9692972890966677,-0.23820819594998766,-12.157341298869406,-0.3477749274494855
0.0125,0.4,0.30000000000000004,1811.0,18087.755000000005,45.05797901711762,54.61071231363888,12.82308399063636,2.3144477430116255,-11.420450368018543,3.5592434394259485,161.0,-12.220000000002187,37.267080745341616,48.4472049689441,-0.09739837929736225,-0.02394379808897676,-12.157341298869406,-0.03512668410504089
0.0125,0.4,0.35000000000000003,1784.0,17753.040000000005,45.06726457399103,54.652466367713004,12.726630541650858,2.2899067478648862,-11.420450368018543,3.554475920505611,156.0,107.61999999999819,37.82051282051282,49.358974358974365,0.886339808615814,0.21230515077503004,-12.450913804980669,0.30661561243336766
0.0125,0.4,0.4,1751.0,17475.77,45.11707595659623,54.65448315248429,12.719736966701669,2.2803975548701705,-11.420450368018543,3.5576955225250457,155.0,239.5899999999982,38.064516129032256,49.67741935483871,1.994688379372914,0.4808379552494522,-11.172274741234723,0.7846817693218522
0.0125,0.4,0.45,1711.0,16934.035000000003,45.002922267679715,54.41262419637639,12.510285466482568,2.2380030239580906,-11.420450368018543,3.542179889610211,147.0,118.56499999999892,38.095238095238095,48.97959183673469,1.0238305155290726,0.23019150802749525,-12.151091983145246,0.362002696864815
0.0125,0.4,0.5,1645.0,16358.995,45.045592705167174,54.40729483282675,12.386060737068892,2.190299100561224,-11.50845080476045,3.5150404400152295,146.0,62.19499999999891,37.67123287671233,48.63013698630137,0.5390355514724906,0.12081155754559278,-12.217820971946747,0.18745306317992658
0.0125,0.45,0.0,1775.0,16379.860000000004,44.84507042253521,54.08450704225351,12.236847629624664,2.201222716208172,-11.420450368018543,3.3322223404669487,158.0,184.954999999998,37.34177215189873,48.734177215189874,1.4737614602871905,0.34991098098434686,-9.781269604644615,0.6676870682099076
0.0125,0.45,0.05,1765.0,16337.460000000003,44.815864022662886,54.107648725212464,12.229071600294805,2.2004966596740254,-11.420450368018543,3.336054293370406,157.0,71.28499999999815,36.94267515923567,48.40764331210191,0.5741923167695259,0.13668489316599047,-9.781269604644615,0.2573578071722571
0.0125,0.45,0.1,1746.0,16619.660000000003,44.95990836197022,54.29553264604811,12.542614252761492,2.2471364365007718,-11.420450368018543,3.4054859388672947,155.0,85.33999999999821,37.41935483870968,48.38709677419355,0.6975162732001253,0.16250756898281216,-10.102102561101201,0.2988386665824672
0.0125,0.45,0.15000000000000002,1727.0,16532.920000000006,44.87550665894615,54.313839027214826,12.556521900273564,2.2482941707091917,-11.420450368018543,3.4081381004271902,152.0,-320.8700000000021,36.18421052631579,47.368421052631575,-2.6975313053018475,-0.6322122899609754,-11.393181242925055,-0.9468126595030891
0.0125,0.45,0.2,1694.0,16086.380000000005,44.8642266824085,54.25029515938606,12.398439402767892,2.2066704912328405,-11.420450368018543,3.4026485601282905,150.0,-144.30000000000172,36.666666666666664,48.0,-1.2311257249820553,-0.2824342847864523,-9.917092191682498,-0.5001524235142667
0.0125,0.45,0.25,1672.0,15712.050000000003,44.85645933014354,54.24641148325359,12.203858152969968,2.167173753473933,-11.420450368018543,3.3856922912315746,144.0,-224.83500000000242,36.80555555555556,47.91666666666667,-1.9969641632708381,-0.4490904794954126,-10.8435801118676,-0.7248814087797365
0.0125,0.45,0.30000000000000004,1644.0,15988.765000000003,45.01216545012166,54.44038929440389,12.607746801118685,2.2238308335558647,-11.420450368018543,3.453047169693399,143.0,-114.38500000000238,37.06293706293706,48.25174825174825,-1.0259029623245342,-0.23055544761730426,-10.8435801118676,-0.3741384381517181
0.0125,0.45,0.35000000000000003,1617.0,15654.050000000003,45.02164502164502,54.483611626468765,12.497644823401675,2.199158079882356,-11.420450368018543,3.442697596466051,138.0,5.454999999998108,37.68115942028986,49.275362318840585,0.050766145355880525,0.011109455121208396,-11.13715261797884,0.017901366116446375
0.0125,0.45,0.4,1584.0,15376.78,45.07575757575758,54.48232323232324,12.48604161239758,2.187803961006498,-11.420450368018543,3.441219536758666,137.0,137.42499999999814,37.95620437956204,49.63503649635037,1.2946692693514843,0.2848131531746184,-9.858513554232918,0.5262700175232242
0.0125,0.45,0.45,1544.0,14835.045000000002,44.94818652849741,54.2098445595855,12.248049874469224,2.1464031847673497,-11.420450368018543,3.44469719331627,129.0,16.399999999998727,37.98449612403101,48.837209302325576,0.16103992513606133,0.033242651583787815,-10.897848015228295,0.05759213243960165
0.0125,0.45,0.5,1478.0,14260.005000000001,44.99323410013532,54.19485791610285,12.101503403355697,2.092116549785979,-11.50845080476045,3.4076788747485147,128.0,-39.97000000000139,37.5,48.4375,-0.39412393457366574,-0.0810691434581559,-10.957653841548233,-0.138492485922519
0.0125,0.5,0.0,1627.0,15061.185000000003,44.99078057775046,54.14874001229256,12.301971002958123,2.1620263217886917,-11.420450368018543,3.2889550869445503,139.0,248.80499999999887,39.568345323741006,48.92086330935252,2.249448724358553,0.4969647186958249,-8.433959906477284,1.0806899651544242
0.0125,0.5,0.05,1617.0,15018.785000000003,44.959802102659246,54.17439703153989,12.293607036375652,2.1611372474945907,-11.420450368018543,3.292467499805407,138.0,135.13499999999908,39.130434782608695,48.55072463768116,1.2368566533158494,0.27374067008511493,-8.433959906477284,0.5870244733402712
0.0125,0.5,0.1,1598.0,15300.985000000004,45.118898623279094,54.38047559449311,12.637323973615961,2.2121953135658394,-11.420450368018543,3.372300451972481,136.0,149.18999999999863,39.705882352941174,48.529411764705884,1.3883705932331811,0.2999587762783922,-8.749107367266761,0.6258737354508962
0.0125,0.5,0.15000000000000002,1579.0,15214.245000000003,45.02849905003167,54.40151994933502,12.653213148318072,2.212501215891667,-11.420450368018543,3.3741998404414586,133.0,-257.02000000000135,38.34586466165413,47.368421052631575,-2.469968671317932,-0.5360561623204787,-10.237365365292117,-0.8740319138879453
0.0125,0.5,0.2,1546.0,14767.705000000004,45.019404915912034,54.33376455368693,12.481433412403153,2.170194699969984,-11.420450368018543,3.37524609506254,131.0,-80.4500000000013,38.93129770992366,48.091603053435115,-0.7862718594816497,-0.16661172545355657,-9.0033726901671,-0.3183295857998167
0.0125,0.5,0.25,1524.0,14393.375000000004,45.01312335958006,54.330708661417326,12.268604782389453,2.1341491873706677,-11.420450368018543,3.3708287653992435,125.0,-160.9850000000012,39.2,48.0,-1.6478004931579326,-0.34255645069536633,-9.375006045177315,-0.6226301312174348
0.0125,0.5,0.30000000000000004,1496.0,14670.090000000006,45.18716577540107,54.54545454545454,12.713576152770667,2.1955926954199594,-11.420450368018543,3.4443301033850227,124.0,-50.535000000001205,39.516129032258064,48.38709677419355,-0.523107403933954,-0.10862688407015517,-9.375006045177315,-0.19839988598100874
0.0125,0.5,0.35000000000000003,1469.0,14335.375000000004,45.200816882232814,54.59496255956433,12.593871745994711,2.1727453842905056,-11.420450368018543,3.4420691359431075,119.0,69.30499999999901,40.33613445378151,49.57983193277311,0.7487413841533136,0.14983872650454652,-9.318995550309928,0.28240582111491414
0.0125,0.5,0.4,1436.0,14058.105,45.26462395543175,54.59610027855153,12.582894051176497,2.1595174026702444,-11.420450368018543,3.4377704651132177,118.0,201.2749999999989,40.67796610169492,50.0,2.2056253171048574,0.44344650562673416,-9.201707119355307,0.8591530141817394
0.0125,0.5,0.45,1396.0,13516.37,45.12893982808023,54.297994269340975,12.32190094122853,2.116585032855285,-11.420450368018543,3.4481661922154414,110.0,80.24999999999969,40.909090909090914,49.09090909090909,0.9229803120536018,0.17179885403990758,-10.604272332930408,0.3015087911617391
0.0125,0.5,0.5,1330.0,12941.330000000002,45.18796992481203,54.285714285714285,12.161895978171735,2.062310484985286,-11.50845080476045,3.4104189327402814,109.0,23.879999999999566,40.36697247706422,48.62385321100918,0.2759950209943398,0.05115317369510321,-10.661429339106142,0.08850389155563657
0.015,0.0,0.0,2240.0,18887.644999999993,42.5,53.43750000000001,12.080610166707618,2.3009346200641057,-11.515170803994002,3.245103977570092,240.0,3042.944999999999,42.916666666666664,55.833333333333336,17.56900708777618,4.611461389245266,-4.629628081416448,27.762862921174168
