col,rule,is_n,is_pnl,is_fw,is_prof,is_sh,is_dd,is_calmar,is_yld,oot_n,oot_pnl,oot_fw,oot_prof,oot_sh,oot_dd,oot_calmar,oot_yld,d_is_n,d_is_pnl,d_is_fw,d_is_prof,d_is_sh,d_is_dd,d_is_calmar,d_is_yld,d_oot_n,d_oot_pnl,d_oot_fw,d_oot_prof,d_oot_sh,d_oot_dd,d_oot_calmar,d_oot_yld
sig_skew25_bull_signed,veto0.25,4400,28646.854999999974,0.44022727272727274,0.5313636363636364,1.3706869124088272,-16.776816030509785,1.6729522001520047,9.135699808448141,582,3051.489999999993,0.41924398625429554,0.5103092783505154,1.9892225674629982,-5.482066987596778,8.593232809137119,6.9903408589797325,-163,-3996.2349999999933,-0.0007107066722450983,-0.0005232801386647612,-0.14807386304824344,-3.897752320816288,-0.6869790685615706,-1.0128990464605216,-11,-1539.844999999999,-0.005713855229684206,-0.015829001582030933,-0.9847932093965333,-1.4922105191580126,-9.68260380287626,-3.4491949691395023
sig_skew25_bull_signed,veto0.26,4391,28220.28999999997,0.4404463675700296,0.5308585743566385,1.3620807374414734,-17.294794561941906,1.607823223260123,9.023264082678077,582,2927.2049999999954,0.4175257731958763,0.5085910652920962,1.8962080218065773,-5.564969323658175,8.101142016423617,6.714707758626017,-172,-4422.799999999996,-0.0004916118294882588,-0.0010283421456626085,-0.15668003801559727,-4.415730852248409,-0.7521080454534523,-1.1253347722305858,-11,-1664.1299999999965,-0.007432068288103444,-0.01754721464045017,-1.0778077550529541,-1.5751128552194098,-10.174694595589761,-3.724828069493218
sig_skew25_bull_signed,veto0.27,4377,28881.639999999978,0.4402558830249029,0.531642677633082,1.3922766499492603,-16.283268153761483,1.7323813806577066,9.25122860102203,582,3009.024999999995,0.4175257731958763,0.5085910652920962,1.9635707322028964,-5.564969323658175,8.340646474338856,6.915373674133466,-186,-3761.44999999999,-0.0006820963746149156,-0.0002442388692190933,-0.1264841255078104,-3.404204444067986,-0.6275498880558688,-0.897370253886633,-11,-1582.3099999999968,-0.007432068288103444,-0.01754721464045017,-1.010445044656635,-1.5751128552194098,-9.935190137674523,-3.5241621539857686
sig_skew25_bull_signed,veto0.28,4368,28872.85499999998,0.44024725274725274,0.5313644688644689,1.3946117863796696,-16.408005105823904,1.7188883751023627,9.264269615375737,582,2984.5799999999954,0.41580756013745707,0.5085910652920962,1.9879729910414805,-5.63922430769456,8.160136617862191,6.864770971893939,-195,-3770.234999999986,-0.0006907266522651057,-0.0005224476378322684,-0.12414898907740102,-3.5289413961304064,-0.6410428936112127,-0.8843292395329261,-11,-1606.7549999999965,-0.009150281346522682,-0.01754721464045017,-0.9860427858180509,-1.6493678392557944,-10.115699994151187,-3.574764856225296
sig_skew25_bull_signed,veto0.29,4362,29208.734999999975,0.4401650618982118,0.5316368638239339,1.4081472085314461,-16.662509985558113,1.7047565975231247,9.378052775070257,581,3522.159999999995,0.42168674698795183,0.5146299483648882,2.344566438608305,-5.615593809178008,9.769196116141552,8.130660848191148,-201,-3434.3549999999923,-0.0007729175013060363,-0.00025005267836719636,-0.11061356692562452,-3.783446275864616,-0.6551746711904507,-0.7705460798384056,-12,-1069.174999999997,-0.0032710944960279154,-0.011508331567658181,-0.6294493382512263,-1.6257373407392421,-8.506640495871826,-2.3088749799280865
sig_skew25_bull_signed,veto0.30,4351,28748.98499999998,0.43989887382210985,0.5313720983681912,1.3925899772552435,-16.689725832327245,1.6853886904634816,9.246209820664145,580,3397.129999999995,0.4224137931034483,0.5120689655172413,2.1585460092678503,-5.541634857220458,9.525849785290465,7.883071398123021,-212,-3894.1049999999886,-0.001039105577407995,-0.0005148181341099178,-0.1261707982018272,-3.8106621226337474,-0.6745425782500938,-0.9023890342445178,-13,-1194.2049999999967,-0.0025440483805314607,-0.014069314415305012,-0.8154697675916811,-1.5517783887816927,-8.749986826722914,-2.556464429996214
sig_skew25_bull_signed,veto0.35,4313,28476.804999999986,0.4402967771852539,0.5321122188731742,1.3828435149612723,-15.095146270969813,1.8524834607152083,9.247783749567635,575,4547.009999999993,0.4365217391304348,0.5269565217391304,2.722734642304895,-5.078420378387633,14.208578848123107,10.775260132975927,-250,-4166.284999999982,-0.0006412022142639473,0.00022530237087303728,-0.13591726049579833,-2.216082561276316,-0.5074478079983671,-0.900815105341028,-18,-44.32499999999891,0.011563897646455046,0.0008182418065840746,-0.2512811345546364,-1.088563909948867,-4.067257763890272,0.3357243048566918
sig_skew25_bull_signed,veto0.40,4272,28601.309999999983,0.4400749063670412,0.533941947565543,1.4275977523919945,-12.879063709693497,2.1771132263838284,9.380653655333896,572,3946.294999999992,0.43356643356643354,0.5192307692307693,2.3809546927172964,-5.165136199259514,11.99375909172209,9.40642864412866,-291,-4041.7799999999843,-0.0008630730324766245,0.0020550310632418967,-0.09116302306507618,0.0,-0.18281804232974697,-0.7679451995747666,-21,-645.04,0.008608592082453792,-0.0069075107017770865,-0.593061084142235,-1.1752797308207485,-6.282077520291288,-1.033107183990575
sig_skew25_bull_signed,veto0.45,4229,28582.86999999998,0.44052967604634663,0.533695909198392,1.4469903950570597,-12.879063709693497,2.176244001962305,9.483412612077085,565,3643.214999999993,0.431858407079646,0.5203539823008849,2.1552866430200526,-5.741193781567061,9.906174411886742,8.793052763891847,-334,-4060.2199999999866,-0.00040830335317121325,0.0018089926960909164,-0.07177038040001094,0.0,-0.18368726675127034,-0.6651862428315773,-28,-948.119999999999,0.006900565595666264,-0.005784297631661439,-0.8187291338394789,-1.7513373131282952,-8.369662200126637,-1.6464830642273878
sig_skew25_bull_signed,veto0.50,4185,26616.984999999986,0.43799283154121865,0.5299880525686977,1.3905747027505624,-13.70804918699034,1.9556856758264978,8.910838601545581,564,3394.8549999999923,0.4308510638297872,0.5177304964539007,1.9918052902336991,-7.01959369290426,7.514847654784049,8.270141395007087,-378,-6026.104999999981,-0.002945147858299191,-0.0018988639336033897,-0.12818607270650828,-0.8289854772968432,-0.4042455928870776,-1.2377602533630814,-29,-1196.4799999999996,0.0058932223458074695,-0.00840778347864568,-0.9822104866258323,-3.029737224465494,-10.76098895722933,-2.1693944331121475
