apply_side,score_col,rule,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,is_bp_n,oot_bp_n,is_bc_n,oot_bc_n,all_pos,score
bull_put,r_side_parity_balance_chg_wf,t0.10,4563,593,0,0,32914.179999999964,4584.724999999992,271.0899999999965,-6.609999999999673,0.44071882533421,0.42495784148397975,-0.0002191540653078694,0.0,0.5321060705676091,0.5261382799325464,0.00021915406530792492,0.0,10.229029687021486,10.422939845458412,0.08043083211282287,-0.016595982660822628,1.5433267194472458,3.190438452207764,0.011135619659462748,-0.0001282706511496201,-13.186264461051278,-6.269168878121311,0.07600627385517811,-0.010941153379050661,3.22826965176034,19.28409016025087,0.03507497746755339,-0.06731609240866021,42.568817379697755,120.89521787553016,0.21980509996537734,-0.21028924761444046,3410,467,1153,126,False,0.3091847361824738
bull_put,r_veto_gex_skewterm_wf,v0.07,4530,589,-33,-4,31352.67499999996,4922.319999999993,-1290.4150000000081,330.9850000000015,0.44039735099337746,0.42784380305602715,-0.0005406284061403865,0.002885961572047402,0.5313465783664459,0.5314091680814941,-0.0005403381358551895,0.005270888148947717,9.56232854278672,11.045852116830664,-0.5862703121219432,0.6063162887114295,1.465174372821536,3.1816439289064253,-0.06701672696624694,-0.008922793952488295,-16.50481425449869,-6.309904665945753,-3.2425435195922336,-0.05167694120349253,2.504434054303955,20.882966236865748,-0.6887606199888316,1.5315599842062184,41.33521887892786,131.76952609678682,-1.0137934008045164,10.664018973642214,3351,459,1179,130,False,0.299923058372271
all,min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.40,3657,509,-906,-84,30103.975,4238.324999999999,-2539.114999999969,-353.00999999999294,0.44654088050314467,0.4361493123772102,0.005602901103626823,0.01119147089323047,0.5345911949685535,0.5265225933202358,0.002704278466252319,0.0003843133876894056,10.603581106772591,10.466951246466932,0.45498225186392816,0.02741541834769734,1.4752660790213443,2.8383711617644596,-0.05692502076643868,-0.35219556109445405,-17.64103406713883,-6.865399212850598,-4.3787633322323725,-0.607171488108337,2.4011399555111184,16.216854054356922,-0.7920547187816682,-3.1345521983026075,42.358591755139855,111.33517705969504,0.009579475407477389,-9.770330063449563,2797,401,860,108,False,0.2995453272621955
bear_call,r_side_parity_fwd_slope_chg_wf,v0.50,4408,593,-155,0,32348.659999999978,4591.334999999992,-294.4299999999894,0.0,0.44283121597096187,0.42495784148397975,0.0018932365714440236,0.0,0.5335753176043557,0.5261382799325464,0.001688401102054593,0.0,10.252041754128228,10.439535828119235,0.10344289921956573,0.0,1.4944912304133344,3.1905667228589136,-0.03769986937444858,0.0,-15.257456831794391,-6.258227724742261,-1.9951860968879345,0.0,2.7758046126043157,19.35140625265953,-0.4173900616884709,0.0,42.3517190503061,121.1055071231446,0.0027067705737238157,0.0,3502,467,906,126,False,0.29793095125496827
bear_call,r_side_risk_safe_oi_gap_wf,v0.18,4465,590,-98,-3,32352.28999999997,4609.754999999992,-290.79999999999563,18.420000000000073,0.4421052631578947,0.42542372881355933,0.0011672837583768803,0.000465887329579584,0.5328107502799552,0.5288135593220339,0.0009238337776540373,0.002675279389487528,10.196982297715795,10.551915091253719,0.04838344280713258,0.11237926313448376,1.5098214178391076,3.081278764687603,-0.02236968194867539,-0.10928795817131043,-16.275335344113408,-7.305777725883966,-3.0130646092069515,-1.0475500011417056,2.5934199109367846,16.656963160386017,-0.599774763356002,-2.694443092273513,42.2087787385969,121.69207043801795,-0.1402335411354798,0.5865633148733451,3468,472,997,118,False,0.29697970734560863
bear_call,r_stack_equal_core_wf,v0.06,4548,593,-15,0,32926.219999999965,4545.634999999992,283.1299999999974,-45.69999999999982,0.4415127528583993,0.42495784148397975,0.0005747734588814613,0.0,0.5323218997361477,0.5261382799325464,0.00043498323384660864,0.0,10.231006796927637,10.32489694716479,0.08240794201897472,-0.11463888095444474,1.549431015931437,3.151992869748713,0.017239916143654055,-0.03857385311020067,-13.003866525694308,-6.258227724742261,0.2584042092121486,0.0,3.2818323071683535,19.11943189415141,0.08863763287556692,-0.23197435850811843,42.67650928212867,119.6537587612998,0.3274970023962922,-1.4517483618448068,3418,468,1130,125,False,0.28945130297730665
bull_put,min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.25,4308,576,-255,-17,36302.119999999995,3168.844999999993,3659.030000000028,-1422.4899999999989,0.44870009285051066,0.4270833333333333,0.007762113450992814,0.002125491849353567,0.5387650882079852,0.5243055555555556,0.006878171705684055,-0.0018327243769907797,11.698928041163382,7.0636447916278735,1.5503291862547197,-3.3758910364913612,1.7102556084903096,2.308969070262151,0.17806450870252655,-0.8815976525967626,-13.263477831723304,-8.312471720158676,-0.001207096816846942,-2.0542439954164156,3.4460922309673134,9.414583126666743,0.25289755667452685,-9.936823125992786,45.70716791150886,78.25845599750035,3.3581556317764836,-42.847051125644256,3007,431,1301,145,False,0.2828245203418437
bull_put,avg_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.01,4557,592,-6,-1,32294.409999999967,4710.044999999993,-348.6800000000003,118.71000000000095,0.44086021505376344,0.42567567567567566,-7.776434575440527e-05,0.0007178341916959097,0.5314900153609831,0.527027027027027,-0.0003969011413180734,0.0008887470944806131,10.032564880845767,10.73811893208032,-0.11603397406289595,0.2985831039610858,1.5092236109826316,3.2409258732753443,-0.022967488805151426,0.05035915041643069,-15.644561110586608,-6.258227724742261,-2.3822903756801512,0.0,2.691861052153866,19.95772256842932,-0.5013336221389206,0.6063163157697886,42.11298473162912,124.89997270045868,-0.23602754810325877,3.794465577314071,3399,466,1158,126,False,0.281128490695569
bear_call,min_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.40,4332,583,-231,-10,31358.544999999973,4778.529999999992,-1284.5449999999946,187.1949999999997,0.44136657433056325,0.4288164665523156,0.0004285949310454118,0.0038586250683358414,0.5323176361957526,0.5300171526586621,0.00043071969345143124,0.0038788727261157563,9.86955562215296,11.105979923135973,-0.2790432327557024,0.6664440950167378,1.4323007946772615,2.9579971880266056,-0.09989030511052155,-0.23256953483230802,-20.080832734633113,-7.310947354626762,-6.818561999726656,-1.0527196298845016,2.077699541950297,17.38549331056379,-1.1154951323424895,-1.9659129420957413,41.72193697472775,127.1044263277476,-0.6270753050046309,5.998919204602998,3574,476,758,107,False,0.2791188604292684
bull_put,avg_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,v0.20,4488,590,-75,-3,31833.729999999974,4821.0249999999905,-809.3599999999933,229.6899999999987,0.44028520499108736,0.4271186440677966,-0.0006527744084304787,0.0021608025838168454,0.5329768270944741,0.5254237288135594,0.0010899105921730046,-0.0007145511189869946,9.843848715886958,10.920831292719779,-0.30475013902170467,0.48129546460054407,1.5014441845445206,3.276012114374307,-0.03074691524326245,0.08544539151539343,-13.884913651601238,-6.205678613476429,-0.6226429166947813,0.05254911126583206,3.009167685346464,20.70328861378871,-0.1840269889463224,1.3518823611291815,41.78203347422442,128.47795537921866,-0.5669788055079579,7.372448256074051,3294,461,1194,129,False,0.27879815285599174
bear_call,r_side_parity_balance_wf,v0.01,4558,592,-5,-1,32834.29999999997,4626.054999999993,191.20999999999913,34.720000000001164,0.44142167617376044,0.4239864864864865,0.0004836967742425924,-0.0009713549974932345,0.5320315928038614,0.5253378378378378,0.00014467630156023148,-0.0008004420947085311,10.215352687942609,10.518808000838568,0.06675383303394611,0.07927217271933351,1.5391339062589233,3.2172860985651432,0.006942806471140317,0.02671937570622962,-13.466462644647837,-6.31313772636598,-0.20419190974138068,-0.054910001623719396,3.1562972140541383,19.358330048092867,-0.03689746023864826,0.006923795433337432,42.50415852846609,122.21180374605925,0.15514624873371474,1.1062966229146411,3409,469,1149,123,False,0.27573128072542713
bear_call,r_side_parity_fwd_slope_chg_wf,v0.35,4436,593,-127,0,32415.534999999974,4591.334999999992,-227.55499999999302,0.0,0.44251577998196573,0.42495784148397975,0.0015778005824478858,0.0,0.5333633904418394,0.5261382799325464,0.0014764739395383142,0.0,10.234290181838999,10.439535828119235,0.08569132693033588,0.0,1.4935574523356214,3.1905667228589136,-0.03863364745216158,0.0,-14.252602941590942,-6.258227724742261,-0.9903322066844851,0.0,2.9617093040548506,19.35140625265953,-0.23148537023793603,0.0,42.212066739109424,121.1055071231446,-0.1369455406229534,0.0,3488,467,948,126,False,0.27113592140969306
bear_call,r_side_local_dex_wf,t0.50,4563,593,0,0,32725.52499999997,4662.644999999992,82.43500000000131,71.3100000000004,0.4402805172035941,0.42495784148397975,-0.0006574621959237192,0.0,0.5314486083716853,0.5261382799325464,-0.00043830813061584983,0.0,10.160904540415446,10.6188943256443,0.012305685506783348,0.17935849752506527,1.5309987524466158,3.2100994179290634,-0.0011923473411672436,0.019532695070149764,-15.284243163081035,-6.22219387219557,-2.0219724281745783,0.03603385254669078,2.7751432193973042,19.829149958419112,-0.41805145489548234,0.4777437057595826,42.41596377764394,123.38081536212245,0.06695149791156041,2.2753082389778427,3431,468,1132,125,False,0.26272089105770946
bear_call,r_side_oi_wall_wf,v0.35,4284,576,-279,-17,31794.73499999997,4609.399999999992,-848.3549999999959,18.06500000000051,0.4437441643323996,0.4288194444444444,0.002806184932881761,0.0038616029604646718,0.5333800186741363,0.5277777777777778,0.0014931021718351811,0.0016394978452314302,10.087440868051896,10.784141925615279,-0.061157986856766655,0.3446060974960439,1.4001627966019414,2.846381116473478,-0.13202830318584158,-0.3441856063854356,-18.055537880727524,-9.777194068536977,-4.793267145821067,-3.518966343794716,2.3337051598809393,12.44536595398241,-0.8594895144118473,-6.906040298677119,42.136301916679585,121.68075818604885,-0.21271036305279267,0.5752510629042433,3647,482,637,94,False,0.25355029078950453
bear_call,r_side_local_gex_wf,v0.01,4550,593,-13,0,32639.349999999973,4619.694999999992,-3.7399999999943248,28.360000000000582,0.4408791208791209,0.42495784148397975,-5.8858520396942726e-05,0.0,0.5320879120879121,0.5278246205733558,0.00020099558561093023,0.001686340640809414,10.100639528043162,10.495585655994676,-0.04795932686550053,0.05604982787544088,1.5211164712900256,3.211829872618205,-0.011074628497757422,0.021263149759291444,-13.896436730310613,-6.258227724742261,-0.6341659954041567,0.0,3.0472540013439895,19.495764875105177,-0.1459406729487971,0.14435862244564746,42.3459724308626,122.00893625643955,-0.0030398488697755965,0.9034291332949493,3427,468,1123,125,False,0.24814183830896963
bear_call,r_side_parity_balance_chg_wf,v0.03,4551,593,-12,0,32349.85999999997,4647.474999999992,-293.2299999999959,56.14000000000033,0.44078224566029445,0.4266441821247892,-0.00015573373922339595,0.0016863406408094694,0.5315315315315315,0.5278246205733558,-0.00035538497076958997,0.001686340640809414,10.068950040517187,10.564815463108516,-0.07964881439147575,0.12527963498928152,1.517173449161378,3.233776782432548,-0.015017650626405032,0.04321005957363422,-12.879063709693494,-7.048738990786574,0.3832070252129629,-0.7905112660443132,3.2696524523929584,17.43514126999453,0.07645777810017185,-1.9162649826649982,42.110062242924485,122.89576007968259,-0.23895003680789273,1.7902529565379837,3414,468,1137,125,False,0.24009981663799546
bear_call,r_side_same_oi_pc_wf,v0.35,4370,584,-193,-9,30935.89499999997,4723.574999999992,-1707.194999999996,132.23999999999978,0.4421052631578947,0.4315068493150685,0.0011672837583768803,0.006549007831088749,0.5308924485125858,0.5308219178082192,-0.000994467989715364,0.00468363787567283,9.876016560197542,10.914645981505341,-0.27258229471112116,0.4751101533861064,1.4359583195903478,2.9841518679889845,-0.0962327801974352,-0.20641485486992917,-20.069402755611566,-7.0164681485162745,-6.80713202070511,-0.7582404237740139,2.0682440147267203,17.862917993241258,-1.1249506595660663,-1.488488259418272,41.50842212843357,125.33459513913554,-0.8405901512988052,4.229088015990939,3538,479,832,105,False,0.23866858414728
all,avg_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.35,4026,570,-537,-23,26827.48499999997,5513.07499999999,-5815.604999999996,921.739999999998,0.43914555389965226,0.43859649122807015,-0.0017924254998655798,0.013638649744090403,0.5303030303030303,0.5350877192982456,-0.0015838861992708564,0.008949439365699252,8.86197421607531,12.85677472615883,-1.2866246388333522,2.417238898039596,1.2375097505727894,3.4503816068458373,-0.29468134921499356,0.25981488398692365,-18.15445189710234,-7.387729577907498,-4.892181162195884,-1.1295018531652374,2.114953994856958,20.50130095509073,-1.0782406794358286,1.149894702431201,38.395830564215075,151.45806745150702,-3.953181715517303,30.352560328362415,3121,467,905,103,False,0.2330056606157464
all,r_side_parity_fwd_slope_chg_wf,v0.01,4537,593,-26,0,32721.49999999997,4591.334999999992,78.41000000000349,0.0,0.44148115494820367,0.42495784148397975,0.0005431755486858258,0.0,0.531628829623099,0.5261382799325464,-0.00025808687920214624,0.0,10.211782727317914,10.439535828119235,0.06318387240925105,0.0,1.5339330583379769,3.1905667228589136,0.0017419585501938784,0.0,-14.034356753610632,-6.258227724742261,-0.7720860187041758,0.0,3.0255323958178097,19.35140625265953,-0.16766227847497683,0.0,42.461401012513434,121.1055071231446,0.11238873278105643,0.0,3394,467,1143,126,False,0.2177791388526501
bull_put,r_side_parity_balance_chg_wf,v0.03,4539,591,-24,-2,31843.16999999997,4709.51999999999,-799.9199999999983,118.18499999999858,0.4412866270103547,0.428087986463621,0.0003486476108368608,0.0031301449796412584,0.5311742674597929,0.5262267343485617,-0.0007126490425082288,8.845441601534887e-05,9.934663936195596,10.677813233040817,-0.21393491871306658,0.23827740492158256,1.4903730719306532,3.3124536769296236,-0.04181802785712985,0.12188695407070993,-12.963479162586356,-6.221196761564385,0.29879157232010023,0.0370309631778758,3.227360470523811,20.073809242488725,0.03416579623102445,0.7224029898291953,41.83782020979032,124.88311705163207,-0.5111920699420551,3.7776099284874647,3375,465,1164,126,False,0.2120289071714418
bear_call,avg_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.50,4271,579,-292,-14,29955.079999999973,5001.349999999991,-2688.0099999999948,410.0149999999994,0.4420510419105596,0.4317789291882556,0.0011130625110417625,0.006821087704275863,0.5303207679700305,0.5302245250431779,-0.0015661485322706614,0.004086245110631492,9.606311908915144,11.716953580355298,-0.5422869459935189,1.2774177522360635,1.363094514390333,3.040389966558922,-0.16909658539744998,-0.1501767562999916,-18.519189020826023,-8.04921214548039,-5.256918285919566,-1.7909844207381287,2.193330943068276,16.691662095083835,-0.9998637312245107,-2.6597441575756946,40.618710319908004,134.35472926400345,-1.7303019598243736,13.249222140858848,3609,484,662,95,False,0.20373677100470475
bull_put,r_veto_gex_cp_iv_wf,t0.30,4563,593,0,0,33329.96999999997,4576.439999999993,686.8800000000047,-14.894999999998618,0.4418145956607495,0.42327150084317033,0.0008766162612316442,-0.001686340640809414,0.5336401490247644,0.521079258010118,0.0017532325224632883,-0.005059021922428353,10.312739602007714,10.300900994585103,0.1641407470990508,-0.13863483353413208,1.5466461640613636,3.277419848452875,0.014455064273580565,0.08685312559396152,-12.902846615064822,-6.91279550385201,0.35942411984163414,-0.6545677791097493,3.325151191984709,17.45050731680374,0.1319565176919224,-1.900898935855789,42.903915802078664,120.63178851953751,0.5549035223462866,-0.4737186036070966,3393,466,1170,127,False,0.20293316661221455
all,min_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.01,4544,593,-19,0,32939.34999999996,4505.339999999991,296.25999999999476,-85.9950000000008,0.44124119718309857,0.42495784148397975,0.0003032177835807226,0.0,0.5314700704225352,0.5295109612141653,-0.00041684607976588683,0.003372681281618939,10.235098068094873,10.164189468754168,0.0864992131862099,-0.27534635936506646,1.5425082012241946,3.1139651927311687,0.010317101436411624,-0.07660153012774495,-13.786707557090361,-6.302257103740983,-0.5244368221839046,-0.04402937899872228,3.0998200826413025,18.783407880814025,-0.0933745916514841,-0.5679983718455048,42.73631295897131,118.37786574932454,0.3873006792389333,-2.727641373820063,3406,467,1138,126,False,0.1922968538564035
all,min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.15,4229,583,-334,-10,32707.514999999974,3755.1849999999895,64.42500000000655,-836.1500000000024,0.4523528020808702,0.4322469982847341,0.011414822681352355,0.0072891568007543706,0.5410262473397967,0.5248713550600344,0.009139330837495518,-0.0012669248725120097,10.410992997717164,8.486265018310649,0.2623941428085015,-1.9532708098085863,1.5130989353151447,2.5610658130038204,-0.019092164472638284,-0.6295009098550932,-18.351244728608375,-7.795322144127703,-5.088973993701918,-1.5370944193854426,2.356483800815522,12.229738566238991,-0.8367108734772648,-7.121667686420539,43.24441092776687,95.33475186229539,0.8953986480344938,-25.770755260849214,3169,452,1060,131,False,0.18277282359699126
bear_call,r_side_same_oi_pc_wf,t0.10,4563,593,0,0,33087.079999999965,4524.584999999992,443.98999999999796,-66.75,0.44115713346482577,0.42495784148397975,0.00021915406530792492,0.0,0.5321060705676091,0.524451939291737,0.00021915406530792492,-0.001686340640809414,10.290057825960817,10.287267310227394,0.14145897105215433,-0.15226851789184082,1.557451277827748,3.167517619489943,0.025260178039965053,-0.02304910336897059,-13.550672210370996,-6.292337590227659,-0.2884014754645392,-0.03410986548539796,3.1517595122249755,18.909784840649916,-0.04143516206781106,-0.4416214120096136,42.70846003607942,118.9867499759386,0.35944775634704484,-2.1187571472060114,3408,468,1155,125,False,0.17485085463887076
all,r_veto_top4_bad_wf,t0.10,4563,593,0,0,31617.454999999973,4860.454999999993,-1025.6349999999948,269.1200000000008,0.4396230550076704,0.4266441821247892,-0.0013149243918474385,0.0016863406408094694,0.5307911461757615,0.5278246205733558,-0.0010957703265396246,0.001686340640809414,9.799078242237332,11.05625331827153,-0.3495206126713306,0.6167174901522952,1.4781560890721037,3.41395307022497,-0.05403501071567929,0.22338634736605645,-14.084496276330615,-6.088205045473794,-0.8222255414241584,0.1700226792684667,2.947050203483137,21.312734512503457,-0.24614447080964963,1.9613282598439277,41.50771761711762,129.756297791867,-0.8412946626147573,8.650790668722408,3405,467,1158,126,False,0.1682526848024476
bear_call,r_side_parity_fwd_slope_chg_wf,v0.08,4523,593,-40,0,32676.41499999997,4591.334999999992,33.325000000004366,0.0,0.44152111430466506,0.42495784148397975,0.0005831349051472201,0.0,0.5317267300464293,0.5261382799325464,-0.00016018645587179137,0.0,10.20916174711043,10.439535828119235,0.06056289220176758,0.0,1.5228005317653546,3.1905667228589136,-0.009390568022428436,0.0,-14.923702986304265,-6.258227724742261,-1.6614322513978088,0.0,2.8395157536271367,19.35140625265953,-0.3536789206656499,0.0,42.376089732063306,121.1055071231446,0.02707745233092851,0.0,3440,467,1083,126,False,0.16742171358832592
bear_call,r_side_parity_fwd_z_wf,t0.10,4563,593,0,0,32787.21999999997,4591.334999999992,144.13000000000466,0.0,0.44071882533421,0.42495784148397975,-0.0002191540653078694,0.0,0.5318869165023011,0.5261382799325464,0.0,0.0,10.202143727130153,10.439535828119235,0.05354487222149018,0.0,1.5446658039314407,3.1905667228589136,0.0124747041436577,0.0,-13.25302746941157,-6.258227724742261,0.009243265494886188,0.0,3.204249518994886,19.35140625265953,0.011054844702099498,0.0,42.46600689408804,121.1055071231446,0.1169946143556615,0.0,3407,467,1156,126,False,0.16687150553868363
bull_put,r_side_parity_fwd_z_wf,v0.06,4441,585,-122,-8,33467.91499999998,3836.664999999991,824.8250000000116,-754.670000000001,0.4505741950011259,0.42735042735042733,0.009636215601608045,0.002392585866447583,0.5383922539968475,0.5230769230769231,0.006505337494546404,-0.003061356855623254,10.499685334912824,8.633936606474354,0.3510864800041613,-1.805599221644881,1.5565366679254544,2.81289359689573,0.024345568137671414,-0.3776731259631836,-13.775098540781594,-5.599694537294386,-0.512827805875137,0.6585331874478744,3.137052352787961,17.460334883226192,-0.05614232150482579,-1.8910713694333374,43.213205287244904,97.77254186493232,0.8641930075125259,-23.332965258212283,3197,448,1244,137,False,0.16044237349031043
bull_put,r_stack_equal_core_wf,v0.05,4467,588,-96,-5,33651.274999999965,4085.8549999999923,1008.1849999999977,-505.47999999999956,0.4421311842399821,0.4302721088435374,0.001193204840464257,0.005314267359557645,0.5332437877770315,0.5306122448979592,0.0013568712747303868,0.004473964965412858,10.453275040749132,9.168360270554748,0.30467618584046896,-1.2711755575644865,1.5784282474482818,2.7871537351435425,0.0462371476604988,-0.40341298771537115,-13.197200778997754,-9.408932317195296,0.06506995590870268,-3.1507045924530352,3.289392412450884,11.19429659215106,0.0961977381580974,-8.15710966050847,43.41077210802611,105.32637897415928,1.0617598282937308,-15.779128148985322,3281,455,1186,133,False,0.15508225612229487
all,min_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,t2.00,4563,593,0,0,33097.30999999997,4991.889999999993,454.22000000000116,400.5550000000012,0.43984220907297833,0.4266441821247892,-0.0010957703265395136,0.0016863406408094694,0.5312294543063774,0.521079258010118,-0.0006574621959237748,-0.005059021922428353,9.727205534365723,10.914283815238427,-0.4213933205429399,0.4747479871191924,1.4559934572637947,2.934283116874449,-0.07619764252398831,-0.25628360598446465,-20.815178497724784,-10.415359997284712,-7.552907762818327,-4.1571322725424515,2.0521903766589658,12.869885003089083,-1.1410042976338208,-6.481521249570447,42.716709001469425,134.04448543082847,0.3676967217370475,12.938978307683868,3432,460,1131,133,False,0.14154279172636824
bull_put,r_veto_top4_bad_wf,v0.03,4491,591,-72,-2,34256.579999999965,4089.6499999999915,1613.489999999998,-501.6850000000004,0.4466711200178134,0.4213197969543147,0.005733140618295551,-0.003638044529665041,0.5364061456245826,0.5245346869712352,0.004519229122281421,-0.0016035929613111843,10.684329112310893,9.182354718899333,0.5357302574022302,-1.2571811092199017,1.6016944121115448,2.801929148461067,0.06950331232376183,-0.38863757439784674,-13.842311602408131,-6.353053674520059,-0.5800408675016744,-0.09482594977779879,3.174736155971223,16.597147013295235,-0.018458518321563755,-2.754259239364295,43.945687126385046,105.44256581936492,1.5966748466526681,-15.66294130377969,3304,456,1187,135,False,0.14148183204707354
bull_put,r_side_parity_fwd_slope_chg_wf,t1.00,4563,593,0,0,33239.564999999966,4591.334999999992,596.4749999999985,0.0,0.43852728468113084,0.42495784148397975,-0.0024106947183870076,0.0,0.5299145299145299,0.5261382799325464,-0.0019723865877712132,0.0,10.354567265008981,10.439535828119235,0.20596841010031852,0.0,1.5513936251587424,3.1905667228589136,0.019202525370959345,0.0,-13.700459972339097,-6.258227724742261,-0.43818923743264016,0.0,3.1262646104962712,19.35140625265953,-0.06693006379651534,0.0,42.83126315904444,121.1055071231446,0.4822508793120619,0.0,3419,467,1144,126,False,0.1389218298269278
all,r_side_local_dex_wf,v0.40,3829,569,-734,-24,29589.59999999999,4357.24499999999,-3053.489999999976,-234.09000000000196,0.44371898668059545,0.437609841827768,0.0027810072810776076,0.012652000343788272,0.535126664925568,0.5360281195079086,0.0032397484232669083,0.00988983957536227,10.497683861755231,10.222043040897345,0.3490850068465683,-0.21749278722188947,1.4411438340286569,2.6848373262563046,-0.09104726575912614,-0.5057293966026091,-13.451258655834797,-8.178105025396443,-0.1889879209283407,-1.919877300654182,3.1143591143451466,13.905672654851452,-0.07883555994764002,-5.445733597808077,41.892049994213146,113.72205142015855,-0.4569622855192321,-7.383455702986055,2948,449,881,120,False,0.13647742421127157
bull_put,avg_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.03,4549,592,-14,-1,32097.374999999964,4704.234999999992,-545.7150000000038,112.90000000000055,0.44119586722356563,0.42567567567567566,0.00025788782404778665,0.0007178341916959097,0.5324247087271928,0.527027027027027,0.0005377922248916978,0.0008887470944806131,9.976643110331416,10.705150640615717,-0.1719557445772466,0.2656148124964819,1.5006189711553013,3.2361500336349804,-0.03157212863248171,0.04558331077606681,-15.4854508430748,-6.258227724742261,-2.223180108168343,0.0,2.709081459966409,19.927921961137965,-0.48411321432637777,0.5765157084784356,41.951347778195135,124.71347371369377,-0.39766450153724264,3.607966590549168,3382,466,1167,126,False,0.1301737098563909
all,min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.25,4034,569,-529,-24,31823.72999999999,3610.0499999999906,-819.3599999999788,-981.2850000000012,0.45438770451165095,0.43936731107205623,0.013449725112133104,0.014409469588076484,0.540406544372831,0.523725834797891,0.008519627870529844,-0.0024124451346553277,10.507720288082501,8.221039512137002,0.35912143317383816,-2.2184963159822324,1.484607719271902,2.3421882198438424,-0.04758338051588096,-0.8483785030150712,-22.901504070331246,-8.819665937674891,-9.63923333542479,-2.5614382129326305,1.8778885082481125,10.321444003476305,-1.315306166044674,-9.029962249183225,43.00647131527242,91.03168810507873,0.6574590355400431,-30.073819018065876,3024,438,1010,131,False,0.12802702652864661
all,r_side_parity_balance_chg_wf,t0.10,4563,593,0,0,32833.11499999997,4584.724999999992,190.02500000000146,-6.609999999999673,0.4402805172035941,0.42495784148397975,-0.0006574621959237192,0.0,0.5321060705676091,0.5261382799325464,0.00021915406530792492,0.0,10.209322879829283,10.42293984545841,0.06072402492062068,-0.016595982660824404,1.5451029076679228,3.190438452207764,0.012911807880139792,-0.0001282706511496201,-13.12875428345187,-6.269168878121311,0.1335164514545859,-0.010941153379050661,3.2374129126327595,19.28409016025087,0.04421823833997296,-0.06731609240866021,42.50319864402974,120.89521787553016,0.15418636429735955,-0.21028924761444046,3410,467,1153,126,False,0.12298465413140283
bull_put,r_side_local_gex_wf,v0.25,4333,583,-230,-10,29554.06499999998,5064.094999999992,-3089.024999999987,472.7600000000002,0.43849526886683593,0.4322469982847341,-0.002442710532681913,0.0072891568007543706,0.5303484883452573,0.5368782161234992,-0.0015384281570438585,0.010739936190952815,9.351075573825518,11.50547078962535,-0.7975232810831443,1.065934961506116,1.3720660928474016,3.357635304767271,-0.16012500694038145,0.1670685819083575,-18.322924792354943,-6.141322539635363,-5.060654057448486,0.11690518510689785,2.187723346611535,22.2131180040123,-1.0054713276812515,2.8617117513527717,40.08549034644222,136.41792227362083,-2.263521933290157,15.312415150476227,3056,452,1277,131,False,0.11410233357992439
bear_call,r_stack_equal_core_wf,v0.08,4545,593,-18,0,32829.999999999956,4545.634999999992,186.90999999998894,-45.69999999999982,0.44136413641364136,0.42495784148397975,0.00042615701412351825,0.0,0.5322332233223322,0.5261382799325464,0.000346306820031117,0.0,10.200407718033002,10.32489694716479,0.05180886312433941,-0.11463888095444474,1.5416923780253005,3.151992869748713,0.009501278237517452,-0.03857385311020067,-13.716277521922004,-6.258227724742261,-0.45400678701554753,0.0,3.1056840978136195,19.11943189415141,-0.08751057647916705,-0.23197435850811843,42.59842498103157,119.6537587612998,0.24941270129919246,-1.4517483618448068,3421,468,1124,125,False,0.10749524537565185
bull_put,r_side_parity_balance_chg_wf,v0.25,4409,584,-154,-9,34682.379999999976,4032.1149999999907,2039.2900000000081,-559.2200000000012,0.44227716035382175,0.4246575342465753,0.001339180954303909,-0.0003003072374044291,0.5341347244273078,0.5205479452054794,0.002247807925006673,-0.005590334727066937,11.191023994903329,9.253528667793775,1.0424251399946662,-1.1860071603254596,1.6733001794575626,2.8446842980014,0.1411090796697796,-0.34588242485751364,-12.879063709693494,-8.483397311025909,0.3832070252129629,-2.2251695862836485,3.4464209389219045,12.222082607587632,0.2532262646291179,-7.1293236450718975,44.38667484279688,103.68478272834545,2.037662563064501,-17.42072439479915,3202,447,1207,137,False,0.10221182863320916
