col,rule,is_n,is_pnl,is_fw,is_prof,is_loss,is_yld,is_sh,is_dd,is_calmar,is_cagr,oot_n,oot_pnl,oot_fw,oot_prof,oot_loss,oot_yld,oot_sh,oot_dd,oot_calmar,oot_cagr,d_is_n,d_is_pnl,d_is_fw,d_is_prof,d_is_loss,d_is_yld,d_is_sh,d_is_dd,d_is_calmar,d_is_cagr,d_oot_n,d_oot_pnl,d_oot_fw,d_oot_prof,d_oot_loss,d_oot_yld,d_oot_sh,d_oot_dd,d_oot_calmar,d_oot_cagr
veto_gex_skewterm,veto0.090,4415,33372.134999999966,0.4450736126840317,0.5359003397508494,0.3927519818799547,9.947377655082414,1.4903819696876477,-16.885775983967672,1.8239506007197757,30.7988212495774,583,4723.76499999999,0.42538593481989706,0.5265866209262435,0.37221269296740994,10.634806138146319,2.895206004782728,-4.605896536165769,16.326306939755785,75.19728058220032,-148,729.0449999999983,0.004135633284513884,0.0040134232485482535,0.0002470509134852583,-0.2012211998262483,-0.028378805769422977,-4.006712274274175,-0.5359806679937997,0.4051160893174597,-10,132.42999999999847,0.00042809333591731225,0.0004483409936971716,-0.00384126993309597,0.19527031002708384,-0.07880977207680351,-0.6160400677270035,-1.9495296722575937,2.279315659628736
veto_gex_skewterm,veto0.095,4407,33657.619999999966,0.4456546403449058,0.5366462446108464,0.39187656001815296,10.032855902352116,1.4938326568282156,-16.76778603862085,1.8461557622132734,30.955944814759164,581,5062.364999999991,0.43029259896729777,0.5301204819277109,0.3717728055077453,11.388828459309677,3.059442121732041,-4.80057837996952,16.886914669040635,81.06695746458661,-156,1014.5299999999988,0.004716660945387974,0.004759328108545291,-0.0006283709483164701,-0.11574295255654654,-0.024928118628855023,-3.8887223289273543,-0.513775506500302,0.5622396544992228,-12,471.02999999999884,0.00533475748331802,0.003982201995164525,-0.004281157392760637,0.9492926311904419,0.08542634487250966,-0.810721911530754,-1.3889219429727433,8.148992542015023
veto_gex_skewterm,veto0.100,4396,33810.97499999997,0.4463148316651501,0.5377616014558689,0.39103730664240216,10.076676198253907,1.499186911319129,-17.15683755627976,1.8091912949277313,31.040001155310513,581,5062.364999999991,0.43029259896729777,0.5301204819277109,0.3717728055077453,11.388828459309677,3.059442121732041,-4.80057837996952,16.886914669040635,81.06695746458661,-167,1167.885000000002,0.0053768522656322815,0.005874684953567799,-0.0014676243240672737,-0.07192265665475617,-0.01957386413794171,-4.277773846586264,-0.550739973785844,0.646295995050572,-12,471.02999999999884,0.00533475748331802,0.003982201995164525,-0.004281157392760637,0.9492926311904419,0.08542634487250966,-0.810721911530754,-1.3889219429727433,8.148992542015023
veto_gex_skewterm,veto0.105,4386,33822.50999999998,0.4464204286365709,0.5376196990424077,0.3912448700410397,10.063653987383809,1.5021434611426905,-16.84774323175441,1.8427580193543076,31.0463139483377,581,5062.364999999991,0.43029259896729777,0.5301204819277109,0.3717728055077453,11.388828459309677,3.059442121732041,-4.80057837996952,16.886914669040635,81.06695746458661,-177,1179.4200000000128,0.005482449237053044,0.005732782540106562,-0.0012600609254297401,-0.08494486752485386,-0.016617314314380183,-3.9686795220609135,-0.5171732493592678,0.6526087880777602,-12,471.02999999999884,0.00533475748331802,0.003982201995164525,-0.004281157392760637,0.9492926311904419,0.08542634487250966,-0.810721911530754,-1.3889219429727433,8.148992542015023
veto_gex_skewterm,veto0.110,4376,33798.30999999997,0.4462979890310786,0.5374771480804388,0.3914533820840951,10.04359793217533,1.488998864889519,-16.937565656942656,1.8322035768448732,31.033068379695216,581,5167.68499999999,0.43029259896729777,0.5301204819277109,0.3717728055077453,11.601056909930286,3.120353100053861,-3.9358001518206294,21.06430157345318,82.90488133079255,-187,1155.2200000000012,0.005360009631560747,0.00559023157813765,-0.0010515488823743535,-0.10500092273333195,-0.02976191056755173,-4.058501947249159,-0.5277276918687022,0.6393632194352747,-12,576.3499999999985,0.00533475748331802,0.003982201995164525,-0.004281157392760637,1.1615210818110508,0.14633732319432946,0.05405631661813626,2.7884649614398,9.986916408220964
veto_gex_skewterm,veto0.115,4367,33604.64499999998,0.44653079917563543,0.5376688802381497,0.3915731623540188,9.988713719192157,1.4810090795228537,-17.15581009774895,1.802704280848757,30.926852304640363,580,5072.38499999999,0.42931034482758623,0.5293103448275862,0.3724137931034483,11.387984926433836,3.0408565330975064,-5.229672390372799,15.53473355359337,81.24156715702514,-196,961.5550000000148,0.005592819776117586,0.005781963735848605,-0.0009317686124506452,-0.15988513571650564,-0.03775169593421701,-4.276746388055454,-0.5572269878648184,0.5331471443804219,-13,481.04999999999836,0.004352503343606484,0.00317206489503985,-0.003640169797057613,0.948449098314601,0.06684075623797492,-1.2398159219340332,-2.741103058420009,8.32360223445356
veto_gex_skewterm,veto0.120,4357,33802.099999999984,0.4459490475097544,0.5375258205187056,0.3920128528804223,10.039063191442064,1.4816662957559104,-16.692579420984696,1.859217943561861,31.035143183826207,579,4929.984999999991,0.4283246977547496,0.5284974093264249,0.37305699481865284,11.057434914013022,2.933779801592486,-5.290514231185893,14.88796586329097,78.76499527315065,-206,1159.0100000000166,0.0050110681102365495,0.0056389040164044335,-0.0004920780860471208,-0.10953566346659827,-0.03709447970116031,-3.813515711291199,-0.5007133251517144,0.6414380235662662,-14,338.6499999999987,0.0033668562707698246,0.0023591293938785007,-0.0029969680818530686,0.6178990858937876,-0.040235975267045365,-1.300657762747127,-3.387870748722408,5.847030350579061
veto_gex_skewterm,veto0.125,4348,33916.97499999998,0.44641214351425945,0.5379484820607175,0.39190432382704693,10.058107059119656,1.487774135594944,-16.180604891911134,1.9219282141851988,31.097961064347057,578,4914.214999999989,0.4290657439446367,0.5294117647058824,0.3754325259515571,10.964256837077444,2.9649187435543736,-6.056118879975941,12.960673477400753,78.49137934369013,-215,1273.8850000000093,0.005474164114741609,0.006061565558416415,-0.0006006071394225043,-0.09049179578900635,-0.030986639862126575,-3.301541182217637,-0.4380030545283766,0.7042559040871161,-15,322.8799999999974,0.004107902460656954,0.0032734847733359995,-0.0006214369489488392,0.5247210089582097,-0.009097033305157876,-2.066262411537175,-5.315163134612625,5.573414421118542
veto_gex_skewterm,veto0.130,4336,33693.18999999999,0.4460332103321033,0.5375922509225092,0.3922970479704797,9.99485917155831,1.4798297786229746,-16.082188762024003,1.9260725777939962,30.975462765441208,576,4787.98499999999,0.4288194444444444,0.5295138888888888,0.375,10.711579526680014,2.834556932836406,-6.503360702213433,11.733307097448026,76.30592828454546,-227,1050.1000000000204,0.0050952309325854594,0.005705334420208041,-0.0002078829959897277,-0.15373968335035215,-0.038930996834096065,-3.203125052330506,-0.4338586909195792,0.5817576051812665,-17,196.64999999999782,0.0038616029604646718,0.0033756089563424796,-0.0010539629005059115,0.27204369856077903,-0.13945884402312547,-2.5135042337746674,-6.542529514565352,3.387963361973874
veto_gex_skewterm,veto0.135,4328,33862.27999999998,0.4461645101663586,0.5378927911275416,0.39186691312384475,10.028764564274478,1.4774907078418487,-16.648498476867807,1.8661183548242388,31.068068587946396,576,4730.804999999989,0.4288194444444444,0.5277777777777778,0.375,10.606249134045084,2.791566698910646,-6.97357530444091,10.80058720430462,75.31870820139919,-235,1219.1900000000096,0.0052265307668407646,0.006005874625240493,-0.000638017842624683,-0.11983429063418427,-0.041270067615222006,-3.7694347671743103,-0.49381291388933657,0.6743634276864547,-17,139.46999999999753,0.0038616029604646718,0.0016394978452314302,-0.0010539629005059115,0.16671330592584965,-0.18244907794888565,-2.9837188360021445,-7.475249407708759,2.400743278827605
veto_gex_skewterm,veto0.140,4322,34563.02999999998,0.44632114761684405,0.5381767700138824,0.3919481721425266,10.238698656990675,1.4960743897232638,-16.334520806804996,1.9252947989714164,31.448767953032043,575,4739.11499999999,0.4295652173913043,0.528695652173913,0.37565217391304345,10.656658180973478,2.872105430905655,-6.968813058732969,10.828540529822273,75.46207465124468,-241,1919.9400000000096,0.005383168217326206,0.006289853511581289,-0.0005567588239428489,0.09009980208201185,-0.02268638573380688,-3.4554570971114984,-0.43463646974215897,1.0550627927721017,-18,147.77999999999793,0.0046073759073245735,0.002557372241366651,-0.00040178898746245917,0.21712235285424342,-0.10191034595387638,-2.978956590294203,-7.447296082191105,2.5441097286730923
veto_gex_skewterm,veto0.145,4311,34591.69999999998,0.44630016237531894,0.5379262352122477,0.3917884481558803,10.23793611457069,1.4887781353643206,-16.512730665955726,1.9054534242667198,31.464239191439415,573,5137.464999999991,0.4328097731239092,0.5340314136125655,0.3717277486910995,11.508975269703871,2.990538094242678,-5.783741762759466,14.242843354328595,82.37692792887141,-252,1948.6100000000151,0.0053621829758011,0.006039318709946562,-0.0007164828105891141,0.08933725966202744,-0.02998264009275009,-3.6336669562622284,-0.4544778444468556,1.0705340311794735,-20,546.1299999999992,0.007851931639929477,0.007893133680019093,-0.0043262142094064315,1.0694394415846364,0.01652231738314658,-1.7938852943207007,-4.032993257684783,9.458963006299825
veto_gex_skewterm,veto0.150,4299,34761.65999999998,0.4459176552686671,0.5377994882530821,0.39148639218422887,10.285777995989976,1.4916672433947953,-16.53504312950179,1.9084188777855546,31.555788453339552,573,5459.474999999991,0.43455497382198954,0.5357766143106457,0.3699825479930192,12.15465006825958,3.198019385851713,-4.952110962002446,17.775611739803743,88.0268017529815,-264,2118.5700000000143,0.004979675869149269,0.0059125717507809705,-0.0010185387822405634,0.13717914108131346,-0.027093532062275383,-3.6559794198082933,-0.45151239092802076,1.1620832930796112,-20,868.1399999999994,0.009597132338009795,0.009638334378099356,-0.006071414907486694,1.7151142401403447,0.22400360899218175,-0.9622544935636803,-0.5002248722096354,15.108836830409913
veto_gex_skewterm,veto0.155,4290,34681.514999999985,0.4456876456876457,0.5375291375291376,0.3911421911421911,10.263080261505351,1.4930641314048072,-16.04340037406325,1.9642128800356833,31.512653654304334,572,4859.754999999992,0.42832167832167833,0.5297202797202797,0.3758741258741259,10.807193506105909,2.829952917564952,-5.0600179776797205,15.325533729531669,77.54747618896718,-273,2038.4250000000175,0.004749666288127841,0.005642221026836425,-0.001362739824278314,0.11448140659668837,-0.025696644052263462,-3.1643366643697526,-0.3957183886778921,1.1189484940443926,-21,268.4200000000001,0.003363836837698586,0.0035819997877333254,-0.0001798370263800253,0.36765767798667426,-0.1440628592945794,-1.0701615092409549,-2.9503028824817097,4.629511266395596
veto_gex_skewterm,veto0.160,4277,34768.694999999985,0.4461070844049567,0.5382277297170914,0.39069441197100774,10.28486567955267,1.4930543859670624,-16.058294376978928,1.965312816101351,31.55957174380495,572,4909.814999999991,0.42832167832167833,0.5297202797202797,0.3758741258741259,10.894305281030395,2.8970800401182992,-5.039751720761046,15.559310276606535,78.41506074038283,-286,2125.6050000000178,0.005169105005438879,0.006340813214790297,-0.0018105189954616963,0.1362668246440073,-0.025706389490008252,-3.179230667285431,-0.3946184526122245,1.1658665835450073,-21,318.47999999999956,0.003363836837698586,0.0035819997877333254,-0.0001798370263800253,0.4547694529111599,-0.07693573674123222,-1.0498952523222806,-2.7165263354068436,5.497095817811243
