bull_cut,bear_cut,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,is_bp_n,oot_bp_n,is_bc_n,oot_bc_n,all_pos,score
0.03,0.12,4426,581,-137,-12,33175.64999999997,4933.844999999992,532.560000000005,342.5100000000002,0.44261183913239943,0.43029259896729777,0.0016738597328815885,0.00533475748331802,0.5327609579755987,0.53184165232358,0.0008740414732976154,0.00570337239103369,10.32723832240249,11.489614543225716,0.1786394674938272,1.0500787151064817,1.5050715004325597,2.935689350454683,-0.027119599355223345,-0.2548773724042306,-16.03830985497462,-6.912535044273738,-2.7760391200681642,-0.654307319531477,2.6827565776753723,19.11680617312135,-0.5104380966174142,-0.23460007953817907,43.02688125822891,132.14559260628985,0.6778689784965337,11.040085483145248,3515,480,911,101,False,4.186514131706133
0.02,0.06,4489,586,-74,-7,32938.159999999974,5084.789999999992,295.070000000007,493.4549999999999,0.44330585876587214,0.4283276450511945,0.0023678793663542974,0.0033698035672147797,0.5328580975718423,0.5307167235494881,0.0009711810695411938,0.0045784436169417075,10.206556421023201,11.74422176593271,0.057957566114538395,1.3046859378134759,1.5138004503304545,2.9836681298518237,-0.01839064945732849,-0.2068985930070899,-13.214225834927518,-6.677866943572697,0.04804489997893846,-0.41963921883043653,3.234040915459544,20.530582298013503,0.04084624116675739,1.179176045353973,42.73534701627815,137.10049686020315,0.3863347365457699,15.994989737058546,3468,478,1021,108,False,4.182834431151744
0.22,0.12,4338,576,-225,-17,32012.694999999985,4981.814999999993,-630.3949999999822,390.4800000000014,0.44098662978331027,0.4340277777777778,4.86503837924257e-05,0.009069936293798042,0.5299677270631628,0.5416666666666666,-0.0019191894391383801,0.01552838673412027,10.11607798956447,11.547493437942999,-0.03252086534419263,1.1079576098237638,1.4738029871363332,3.1105015110491245,-0.05838811265144983,-0.0800652118097891,-15.435892460110246,-7.453710197783714,-2.1736217252037893,-1.1954824730414533,2.7415442226294697,17.939295416069392,-0.45165045166331685,-1.4121108365901378,42.31818179514504,133.71430918381105,-0.030830484587340834,12.608802060666449,3394,474,944,102,False,4.178997420621962
0.04,0.06,4487,586,-76,-7,32876.159999999974,5084.789999999992,233.07000000000698,493.4549999999999,0.44372632048139066,0.4283276450511945,0.002788341081872814,0.0033698035672147797,0.5328727434811679,0.5307167235494881,0.0009858269788667329,0.0045784436169417075,10.18660141853218,11.74422176593271,0.038002563623516394,1.3046859378134759,1.5101264386498334,2.9836681298518237,-0.02206466113794958,-0.2068985930070899,-13.559650373805955,-6.677866943572697,-0.29737963889949803,-0.41963921883043653,3.1479419749850113,20.530582298013503,-0.04525269930777531,1.179176045353973,42.684992577824964,137.10049686020315,0.33598029809258634,15.994989737058546,3466,478,1021,108,False,4.178457403992632
0.18,0.3,4216,566,-347,-27,32722.69499999999,4773.934999999992,79.60500000002139,182.60000000000036,0.4430740037950664,0.43286219081272087,0.0021360243955485525,0.007904349328741123,0.5315464895635673,0.5406360424028268,-0.0003404269387338177,0.01449776247028045,10.4412843866324,11.243153099728156,0.29268553172373757,0.8036172716089212,1.4831081019879757,2.799064421489218,-0.04908299779980729,-0.39150230136969544,-14.134996890392138,-10.392007763727197,-0.8727261554856813,-4.133780038984936,3.0531364876052316,12.367645937749128,-0.140058186687555,-6.983760314910402,43.156074758242724,128.52467260411805,0.8070624785103462,7.419165480973447,3535,483,681,83,False,4.168139877095879
0.15,0.12,4384,579,-179,-14,32585.739999999983,4966.389999999992,-57.34999999998399,375.0550000000003,0.44183394160583944,0.4317789291882556,0.0008959622063215988,0.006821087704275863,0.53125,0.538860103626943,-0.0006369165023011325,0.012721823694396672,10.176275572718302,11.479160695629641,0.027676717809638873,1.0396248675104065,1.4735215688584022,2.950839294188665,-0.058669530929380764,-0.23972742867024843,-15.174018601724782,-7.448829234419952,-1.9117478668183256,-1.1906015096776912,2.8103715205904205,17.883250167667104,-0.3828231537023661,-1.468156084992426,42.6446297311966,133.20927665536422,0.29561745146422425,12.103769532219616,3460,477,924,102,False,4.12101636511474
0.06,0.12,4421,581,-142,-12,33147.05999999998,4933.844999999992,503.9700000000157,342.5100000000002,0.4424338384980774,0.43029259896729777,0.0014958590985595377,0.00533475748331802,0.5326849129156299,0.53184165232358,0.0007979964133287831,0.00570337239103369,10.326097809062516,11.489614543225716,0.17749895415385275,1.0500787151064817,1.5069727628191094,2.935689350454683,-0.025218336968673594,-0.2548773724042306,-15.459997337017006,-6.912535044273738,-2.1977266021105493,-0.654307319531477,2.784827345740166,19.11680617312135,-0.40836732855262037,-0.23460007953817907,43.05342334919511,132.14559260628985,0.7044110694627292,11.040085483145248,3509,480,912,101,False,4.120583786294665
0.22,0.08,4387,579,-176,-14,32053.974999999984,5043.179999999993,-589.1149999999834,451.84500000000116,0.44175974470025076,0.4317789291882556,0.0008217653007329129,0.006821087704275863,0.5304308183268749,0.540587219343696,-0.0014560981754262459,0.014448939411149664,10.069323011059769,11.63673097751972,-0.07927584384889386,1.1971951494004855,1.4882325694060063,3.1418414461409676,-0.04395853038177666,-0.04872527671794602,-14.278547047834389,-7.44366036876849,-1.016276312927932,-1.1854326440262293,2.9627356761317385,18.234192856622347,-0.2304589981610481,-1.117213396037183,42.30356074194446,135.72913872332126,-0.045451537787918994,14.623631600176651,3367,472,1020,107,False,4.100281603316073
0.01,0.18,4387,575,-176,-18,32930.80499999997,5003.074999999993,287.7150000000038,411.7400000000016,0.44084795988146797,0.43130434782608695,-9.001951804987751e-05,0.0063465063421072054,0.5311146569409619,0.5339130434782609,-0.0007722595613391947,0.0077747635457144915,10.291623026782654,11.701908694670818,0.14302417187399108,1.2623728665515834,1.4959953059511177,2.923662407900021,-0.03619579383666527,-0.26690431495889255,-15.254568874068653,-7.5631177266492156,-1.9922981391621963,-1.304890001906955,2.817307869515459,17.77194660654022,-0.3758868047773274,-1.579459646119311,42.97681693497919,134.4113244169877,0.6278046552468126,13.305817293843091,3555,482,832,93,False,4.067272370334186
0.03,0.06,4487,586,-76,-7,32828.96999999997,5084.789999999992,185.88000000000466,493.4549999999999,0.4435034544238912,0.4283276450511945,0.002565475024373376,0.0033698035672147797,0.5328727434811679,0.5307167235494881,0.0009858269788667329,0.0045784436169417075,10.169065160693298,11.74422176593271,0.020466305784635708,1.3046859378134759,1.5079784612706395,2.9836681298518237,-0.024212638517143503,-0.2068985930070899,-13.559650373805955,-6.677866943572697,-0.29737963889949803,-0.41963921883043653,3.145112763205212,20.530582298013503,-0.048081911087574536,1.179176045353973,42.64662945525743,137.10049686020315,0.29761717552505473,15.994989737058546,3466,478,1021,108,False,4.066868496685678
0.22,0.35,4134,564,-429,-29,31582.834999999992,4874.679999999993,-1060.2549999999756,283.34500000000116,0.4429124334784712,0.43617021276595747,0.0019744540789533582,0.011212371281977718,0.5307208514755685,0.5425531914893617,-0.0011660650267326655,0.016414911556815293,10.239801564104383,11.493322236146087,0.09120270919571993,1.053786408026852,1.4481529853588202,2.841337095956559,-0.0840381144289628,-0.3492296269023547,-14.703666782066115,-10.188270773541653,-1.4413960471596585,-3.9300430487993925,2.890393204385349,12.940100878790096,-0.3028014699074375,-6.411305373869434,42.49937854643049,131.8372515900578,0.15036626669811426,10.731744466913199,3505,485,629,79,False,4.044700758896916
0.05,0.18,4381,575,-182,-18,32849.544999999984,5003.074999999993,206.4550000000163,411.7400000000016,0.4412234649623374,0.43130434782608695,0.00028548556281954296,0.0063465063421072054,0.5311572700296736,0.5339130434782609,-0.0007296464726275209,0.0077747635457144915,10.258715266272775,11.701908694670818,0.11011641136411221,1.2623728665515834,1.4911944529212287,2.923662407900021,-0.040996646866554354,-0.26690431495889255,-14.907467495261928,-7.5631177266492156,-1.6451967603554714,-1.304890001906955,2.878447600413281,17.77194660654022,-0.31474707387950573,-1.579459646119311,42.910364039975676,134.4113244169877,0.5613517602432978,13.305817293843091,3546,482,835,93,False,4.030723068384373
0.01,0.09,4458,583,-105,-10,33022.99499999998,4998.549999999993,379.9050000000134,407.21500000000106,0.4427994616419919,0.4288164665523156,0.0018614822424740662,0.0038586250683358414,0.5323014804845222,0.5317324185248714,0.00041456398222106117,0.005594138592325049,10.26712052633776,11.600998346610256,0.11852167142909664,1.161462518491021,1.5146112406626697,2.989204552231035,-0.017579859125113284,-0.20136217062787853,-14.796381367915279,-6.6519932298378155,-1.5341106330088223,-0.39376550509555486,2.896216149230192,20.183856968631382,-0.2969785250625945,0.8324507159718522,42.85351866792495,134.26287990735077,0.5045063881925742,13.15737278420616,3494,478,964,105,False,4.027042489329196
0.28,0.15,4263,568,-300,-25,31007.879999999994,5076.014999999992,-1635.2099999999737,484.6800000000003,0.43912737508796623,0.43838028169014087,-0.0018106043115516113,0.013422440206161124,0.5268590194698569,0.5422535211267606,-0.005027897032444217,0.016115241194214258,10.019084737170063,11.947610026077045,-0.12951411773859967,1.5080741979578107,1.4563606023827513,3.167248673309014,-0.07583049740503167,-0.023318049549899467,-14.53012671624574,-7.348451669414679,-1.2678559813392827,-1.0902239446724185,2.8708969620054674,18.851964213756165,-0.3222977122873192,-0.49944203890336425,41.71449664722437,138.53274789832227,-0.6345156325080055,17.427240775177665,3350,468,913,100,False,4.003576140803679
0.06,0.06,4482,586,-81,-7,32739.269999999975,5084.789999999992,96.18000000000757,493.4549999999999,0.4433288710397144,0.4283276450511945,0.0023908916401965685,0.0033698035672147797,0.5327978580990629,0.5307167235494881,0.0009109415967617496,0.0045784436169417075,10.151665669978664,11.74422176593271,0.003066815070001283,1.3046859378134759,1.5072346416118447,2.9836681298518237,-0.02495645817593828,-0.2068985930070899,-12.992871326329269,-6.677866943572697,0.269399408577188,-0.41963921883043653,3.2804663191045096,20.530582298013503,0.087271644811723,1.179176045353973,42.6226767744819,137.10049686020315,0.27366449474952503,15.994989737058546,3460,478,1022,108,False,3.9233876490613566
0.18,0.15,4348,574,-215,-19,31936.069999999985,5069.554999999994,-707.0199999999822,478.2200000000021,0.43974241030358785,0.4337979094076655,-0.0011955690959299936,0.008840067923685746,0.5285188592456301,0.5418118466898955,-0.0033680572566709976,0.0156735667573491,10.021704964552088,11.74029349141585,-0.12689389035657506,1.300757663296615,1.4494965315665198,3.060732311706422,-0.0826945682212632,-0.12983441115249184,-14.538056914276808,-7.421850346490288,-1.2757861793703515,-1.1636226217480274,2.903102140978608,18.636370753057392,-0.2900925333141786,-0.7150354996021377,42.20546415350586,138.31635473090049,-0.1435481262265199,17.21084760775588,3463,478,885,96,False,3.919949107539452
0.2,0.09,4386,579,-177,-14,31576.154999999984,5095.879999999994,-1066.9349999999831,504.5450000000019,0.4407204742362061,0.43350604490500866,-0.00021750516331175973,0.00854820342102891,0.529639762881897,0.542314335060449,-0.002247153620404174,0.016176055127902655,9.913199340035819,11.758793227735515,-0.23539951487284405,1.31925739961628,1.4574588685919847,3.1524196004518665,-0.0747322311957983,-0.038147122407047096,-14.40496910500858,-7.414530964835652,-1.1426983701021243,-1.1563032400933917,2.9090463860069713,18.54017450112631,-0.2841482882858153,-0.8112317515332208,41.90472331546729,137.4666979320574,-0.4442889642650911,16.361190808912795,3391,473,995,106,False,3.9173943314429374
0.02,0.18,4385,575,-178,-18,32823.784999999974,5003.074999999993,180.69500000000698,411.7400000000016,0.44082098061573544,0.43130434782608695,-0.00011699878378240713,0.0063465063421072054,0.5311288483466362,0.5339130434782609,-0.000758068155664926,0.0077747635457144915,10.253062124361291,11.701908694670818,0.10446326945262818,1.2623728665515834,1.4891908536110652,2.923662407900021,-0.04300024617671783,-0.26690431495889255,-15.13372206944268,-7.5631177266492156,-1.8714513345362231,-1.304890001906955,2.834020470974222,17.77194660654022,-0.35917420331856453,-1.579459646119311,42.88927814683492,134.4113244169877,0.5402658671025407,13.305817293843091,3551,482,834,93,False,3.9117459330666344
0.04,0.18,4383,575,-180,-18,32761.784999999978,5003.074999999993,118.69500000001062,411.7400000000016,0.4412502851927903,0.43130434782608695,0.00031230579327246044,0.0063465063421072054,0.5311430527036276,0.5339130434782609,-0.0007438637986735275,0.0077747635457144915,10.232942939927366,11.701908694670818,0.08434408501870294,1.2623728665515834,1.4856887731250137,2.923662407900021,-0.04650232666276932,-0.26690431495889255,-15.486793178996516,-7.5631177266492156,-2.2245224440900593,-1.304890001906955,2.766130352019664,17.77194660654022,-0.4270643222731225,-1.579459646119311,42.838488667873364,134.4113244169877,0.4894763881409858,13.305817293843091,3549,482,834,93,False,3.910011513309047
0.05,0.09,4452,583,-111,-10,32880.624999999985,4998.549999999993,237.53500000001804,407.21500000000106,0.44317160826594787,0.4288164665523156,0.0022336288664300263,0.0038586250683358414,0.532345013477089,0.5317324185248714,0.00045809697478782496,0.005594138592325049,10.218236626305705,11.600998346610256,0.06963777139704241,1.161462518491021,1.5070392452672572,2.989204552231035,-0.025151854520525818,-0.20136217062787853,-14.458724676370693,-6.6519932298378155,-1.1964539414642363,-0.39376550509555486,2.955850534937262,20.183856968631382,-0.23734413935552467,0.8324507159718522,42.7378290691609,134.26287990735077,0.3888167894285246,13.15737278420616,3485,478,967,105,False,3.909980937234957
0.01,0.1,4450,582,-113,-11,32933.84999999998,4988.6149999999925,290.7600000000093,397.28000000000065,0.4429213483146067,0.42955326460481097,0.001983368915088879,0.004595423120831221,0.5319101123595505,0.5309278350515464,2.3195857249413976e-05,0.004789555119000033,10.236552341815493,11.591803643997027,0.08795348690683014,1.1522678158777921,1.4990579609182104,2.982888389151531,-0.03313313886957259,-0.20767833370738265,-15.74456377242135,-6.6519932298378155,-2.482293037514893,-0.39376550509555486,2.71719903737141,20.134886831122962,-0.4759956369213767,0.7834805784634327,42.781113526256064,133.93713088418053,0.4321012465236862,12.831623761035928,3506,478,944,104,False,3.8971375820937446
0.22,0.1,4360,577,-203,-16,31797.634999999987,5036.584999999994,-845.4549999999799,445.2500000000018,0.44128440366972477,0.43327556325823224,0.00034642427020692423,0.008317721774252496,0.5295871559633027,0.5407279029462738,-0.0022997605389983855,0.01458962301372746,10.024820843442704,11.649083666370679,-0.12377801146595857,1.209547838251444,1.466972081364684,3.1373109194383524,-0.06521901842309896,-0.05325580342056124,-15.37351597277099,-7.44366036876849,-2.1112452378645337,-1.1854326440262293,2.7378265861531204,18.20504434167893,-0.4553680881396662,-1.1463619109805983,42.09002075290207,135.5121670778285,-0.25899152683030735,14.406659954683903,3383,472,977,105,False,3.8940689613506265
0.3,0.25,4131,559,-432,-34,31293.144999999997,4780.319999999992,-1349.9449999999706,188.98500000000058,0.4405712902444929,0.4400715563506261,-0.00036668915502496846,0.015113714866646366,0.5289276204308884,0.5420393559928444,-0.0029592960714127647,0.015901076060298003,10.34873723701339,11.443637990622095,0.20013838210472734,1.0041021625028606,1.4663579276753114,2.911048349726816,-0.06583317211247164,-0.2795183731320976,-14.952386738181989,-8.83840309413284,-1.6901160032755325,-2.580175369390579,2.8224678614619085,14.565286129917254,-0.37072681283087805,-4.786120122742275,42.20263102066792,128.7338699975908,-0.1463812590644551,7.628362874446196,3370,471,761,88,False,3.872654793797196
0.02,0.09,4456,583,-107,-10,32915.974999999984,4998.549999999993,272.8850000000166,407.21500000000106,0.4427737881508079,0.4288164665523156,0.00183580875129008,0.0038586250683358414,0.5323159784560144,0.5317324185248714,0.00042906195371328337,0.005594138592325049,10.228770879367003,11.600998346610256,0.08017202445834037,1.161462518491021,1.5077429909286082,2.989204552231035,-0.02444810885917481,-0.20136217062787853,-14.681148794793375,-6.6519932298378155,-1.418878059886918,-0.39376550509555486,2.913026907105474,20.183856968631382,-0.2801677671873124,0.8324507159718522,42.7665814664522,134.26287990735077,0.4175691867198239,13.15737278420616,3490,478,966,105,False,3.871960229430571
0.04,0.09,4454,583,-109,-10,32853.974999999984,4998.549999999993,210.8850000000166,407.21500000000106,0.44319712617871576,0.4288164665523156,0.002259146779197918,0.0038586250683358414,0.5323304894476875,0.5317324185248714,0.00044357294538632797,0.005594138592325049,10.208757345570673,11.600998346610256,0.06015849066201007,1.161462518491021,1.5040833709848367,2.989204552231035,-0.02810772880294632,-0.20136217062787853,-15.028242463804853,-6.6519932298378155,-1.7659717288983963,-0.39376550509555486,2.8423909977536086,20.183856968631382,-0.350803676539178,0.8324507159718522,42.71614109117743,134.26287990735077,0.36712881144504905,13.15737278420616,3488,478,966,105,False,3.868873984971748
0.15,0.1,4406,580,-157,-13,32342.254999999983,5021.159999999992,-300.8349999999846,429.8249999999998,0.44235133908306856,0.43103448275862066,0.001413359683550719,0.006076641274640915,0.5308669995460735,0.5379310344827586,-0.0010199169562276067,0.011792754550212226,10.076235080680116,11.580612076156973,-0.07236377422854723,1.1410762480377379,1.465325975165673,2.9910735061085756,-0.06686512462210992,-0.19949321675033804,-15.114038313335342,-7.438851685537196,-1.8517675784288858,-1.180623960794935,2.8050282701749634,18.148648196090914,-0.3881664041178232,-1.2027580565686158,42.395304745413156,135.00510222371247,0.046292465680778605,13.899595100567865,3448,475,958,105,False,3.8569068604392247
0.3,0.01,4413,584,-150,-9,32184.879999999986,4851.664999999993,-458.20999999998094,260.33000000000084,0.4400634489009744,0.4349315068493151,-0.0008745304985434688,0.009973665365335338,0.53025152957172,0.535958904109589,-0.0016353869305811841,0.009820624177042658,10.378245825815911,11.073498229989506,0.22964697090724862,0.6339624018702708,1.5281605864724694,3.432337646125564,-0.004030513315313566,0.2417709232666505,-14.787777457744767,-6.25020205302892,-1.5255067228383101,0.008025671713340898,2.8713822425967375,20.71468992927255,-0.3218124316960491,1.363283676613019,42.46136159964065,129.47099752379677,0.1123493199082688,8.365490400652163,3211,455,1202,129,False,3.854224042979247
0.12,0.18,4355,574,-208,-19,32299.84999999998,5028.449999999993,-343.23999999998705,437.1150000000016,0.44018369690011483,0.43205574912891986,-0.000754282499403014,0.007097907644940116,0.5301951779563719,0.5400696864111498,-0.001691738545929189,0.01393140647860347,10.113825212374088,11.692481765267216,-0.03477364253457438,1.252945937147981,1.4619711252794199,2.944490006290787,-0.07021997450836315,-0.24607671656812657,-13.970465004749165,-7.932657873035631,-0.7081942698427088,-1.6744301482933706,3.042666251201404,17.26305034097341,-0.15052842309138237,-2.0883559116861186,42.50746238354055,136.94187219993316,0.15845010380817115,15.836365076788553,3515,480,840,94,False,3.8136132091729062
0.03,0.18,4383,575,-180,-18,32714.594999999976,5003.074999999993,71.5050000000083,411.7400000000016,0.44102213096052933,0.43130434782608695,8.41515610114918e-05,0.0063465063421072054,0.5311430527036276,0.5339130434782609,-0.0007438637986735275,0.0077747635457144915,10.215252061303506,11.701908694670818,0.06665320639484307,1.2623728665515834,1.483422224254146,2.923662407900021,-0.04876887553363707,-0.26690431495889255,-15.486793178996516,-7.5631177266492156,-2.2245224440900593,-1.304890001906955,2.7636317970434647,17.77194660654022,-0.42956287724932185,-1.579459646119311,42.799794063710614,134.4113244169877,0.4507817839782362,13.305817293843091,3549,482,834,93,False,3.797108311613313
0.05,0.1,4444,582,-119,-11,32791.47999999998,4988.6149999999925,148.39000000001397,397.28000000000065,0.4432943294329433,0.42955326460481097,0.002356350033425436,0.004595423120831221,0.531953195319532,0.5309278350515464,6.627881723086926e-05,0.004789555119000033,10.187695863127782,11.591803643997027,0.039097008219119544,1.1522678158777921,1.491967380237326,2.982888389151531,-0.040223719550457115,-0.20767833370738265,-15.397492427218417,-6.6519932298378155,-2.1352216923119602,-0.39376550509555486,2.7709214585605744,20.134886831122962,-0.4222732157322122,0.7834805784634327,42.665242174603456,133.93713088418053,0.31622989487107844,12.831623761035928,3497,478,947,104,False,3.78041116345007
0.03,0.09,4454,583,-109,-10,32806.784999999974,4998.549999999993,163.69500000000698,407.21500000000106,0.4429726088908846,0.4288164665523156,0.002034629491366735,0.0038586250683358414,0.5323304894476875,0.5317324185248714,0.00044357294538632797,0.005594138592325049,10.191164726950815,11.600998346610256,0.04256587204215201,1.161462518491021,1.5018999870166327,2.989204552231035,-0.030291112771150264,-0.20136217062787853,-15.028242463804853,-6.6519932298378155,-1.7659717288983963,-0.39376550509555486,2.83983390551957,20.183856968631382,-0.35336076877321654,0.8324507159718522,42.67771248908198,134.26287990735077,0.32870020934960564,13.15737278420616,3488,478,966,105,False,3.756876670205738
0.02,0.1,4448,582,-115,-11,32826.82999999997,4988.6149999999925,183.74000000000524,397.28000000000065,0.44289568345323743,0.42955326460481097,0.001957704053719589,0.004595423120831221,0.5319244604316546,0.5309278350515464,3.754392935351181e-05,0.004789555119000033,10.198228530539394,11.591803643997027,0.049629675630731285,1.1522678158777921,1.4922769495229835,2.982888389151531,-0.0399141502647995,-0.20767833370738265,-15.621225349156498,-6.6519932298378155,-2.3589546142500417,-0.39376550509555486,2.7330787979267877,20.134886831122962,-0.46011587636599893,0.7834805784634327,42.6940397994161,133.93713088418053,0.34502751968372536,12.831623761035928,3502,478,946,104,False,3.742108582386736
0.08,0.05,4482,586,-81,-7,32587.01999999997,5100.949999999993,-56.06999999999607,509.6150000000016,0.4426595269968764,0.4283276450511945,0.0017215475973585415,0.0033698035672147797,0.5323516287371709,0.5324232081911263,0.00046471223486976854,0.006284928258579958,10.098606931079326,11.687251491679984,-0.049991923829336926,1.247715663560749,1.4948804255041714,3.1540909323870574,-0.03731067428361157,-0.03647579047185623,-13.71244518152973,-7.369675263328579,-0.450174446623274,-1.1114475385863187,3.0992522605269177,18.675749915813398,-0.09394241376586887,-0.6756563368461315,42.49832672620746,137.6342121786808,0.1493144464750813,16.528705055536193,3444,476,1038,110,False,3.741851619704988
0.04,0.1,4446,582,-117,-11,32764.82999999998,4988.6149999999925,121.74000000001251,397.28000000000065,0.4433198380566802,0.42955326460481097,0.002381858657162339,0.004595423120831221,0.5319388214125056,0.5309278350515464,5.1904910204458865e-05,0.004789555119000033,10.178222801940567,11.591803643997027,0.029623947031904407,1.1522678158777921,1.4886597937667734,2.982888389151531,-0.04353130602100963,-0.20767833370738265,-15.970361410950728,-6.6519932298378155,-2.7080906760442716,-0.39376550509555486,2.6701662510577564,20.134886831122962,-0.5230284232350302,0.7834805784634327,42.643520056715765,133.93713088418053,0.29450777698338726,12.831623761035928,3500,478,946,104,False,3.7396070894618996
0.06,0.18,4378,575,-185,-18,32686.004999999976,5003.074999999993,42.91500000000815,411.7400000000016,0.4408405664687072,0.43130434782608695,-9.74129308106697e-05,0.0063465063421072054,0.5310644129739607,0.5339130434782609,-0.0008225035283404569,0.0077747635457144915,10.21402354031138,11.701908694670818,0.06542468540271784,1.2623728665515834,1.485278271551529,2.923662407900021,-0.04691282823625409,-0.26690431495889255,-14.907467495261928,-7.5631177266492156,-1.6451967603554714,-1.304890001906955,2.872781672743099,17.77194660654022,-0.32041300154968777,-1.579459646119311,42.825899407401934,134.4113244169877,0.4768871276695563,13.305817293843091,3543,482,835,93,False,3.7304264603724278
0.12,0.07,4450,583,-113,-10,32427.364999999976,5020.584999999992,-215.72499999999127,429.25,0.4431460674157303,0.4288164665523156,0.0022080880162124727,0.0038586250683358414,0.5321348314606742,0.5368782161234992,0.0002479149583730633,0.010739936190952815,10.064692396858698,11.570895628163024,-0.08390645804996488,1.1313598000437892,1.4878711126859474,3.002736814032244,-0.0443199871018356,-0.18782990882666972,-13.379366256957216,-7.41460285133988,-0.11709552205075902,-1.1563751265976192,3.166634840008669,18.205454029893513,-0.026559834284117567,-1.1459522227660166,42.3675673265171,134.98621135998556,0.01855504678471931,13.880704236840955,3446,476,1004,107,False,3.7115805750550717
0.15,0.09,4414,581,-149,-12,32273.879999999983,5031.094999999992,-369.2099999999846,439.7600000000002,0.44200271862256457,0.43029259896729777,0.001064739223046729,0.00533475748331802,0.5310376076121431,0.5387263339070568,-0.0008493088901579959,0.01258805397451046,10.060640569732254,11.589751729215417,-0.08795828517640913,1.1502159010961819,1.4728180068133456,2.9977128987293993,-0.05937309297443738,-0.19285382412951435,-14.174323952445889,-7.438851685537196,-0.912053217539432,-1.180623960794935,2.9870178008243404,18.192542992971298,-0.20617687346844615,-1.158863259688232,42.33895796060669,135.33162910747242,-0.010054319125686106,14.226121984327818,3435,475,979,106,False,3.705862541866199
0.2,0.15,4330,573,-233,-20,31697.904999999988,5024.544999999995,-945.1849999999795,433.21000000000276,0.4394919168591224,0.43455497382198954,-0.0014460625403954208,0.009597132338009795,0.5284064665127021,0.5427574171029669,-0.003480449989599066,0.016619137170420517,9.990416130854479,11.664066292252976,-0.15818272405418377,1.224530464133741,1.4511510942961705,3.078981202320205,-0.0810400054916125,-0.11158552053870885,-14.499764944023873,-7.326979033316983,-1.2374942091174166,-1.068751308574722,2.903769740341607,18.672294970565616,-0.2894249339511794,-0.6791112820939134,42.10397868652254,136.8115137532444,-0.24503359320983975,15.706006630099807,3434,477,896,96,False,3.690613080852027
0.22,0.3,4178,564,-385,-29,32622.999999999993,4679.564999999993,-20.08999999997468,88.23000000000138,0.4427955959789373,0.4326241134751773,0.0018576165794194632,0.007666271991197571,0.5313547151747248,0.5407801418439716,-0.0005322013275763648,0.014641861911425247,10.51464756833908,11.060764459689324,0.366048713430418,0.621228631570089,1.5017966229484891,2.801883218426178,-0.03039447683929386,-0.38868350443273547,-14.625350785044922,-10.317781088775602,-1.363080050138466,-4.059553364033341,2.9589288706200128,12.158091142011726,-0.23426580367277383,-7.193315110647804,43.27537268081449,125.44452286065875,0.926360401082114,4.339015737514146,3489,481,689,83,False,3.668934090520772
0.03,0.1,4446,582,-117,-11,32717.639999999974,4988.6149999999925,74.55000000000655,397.28000000000065,0.4430949167791273,0.42955326460481097,0.0021569373796094804,0.004595423120831221,0.5319388214125056,0.5309278350515464,5.1904910204458865e-05,0.004789555119000033,10.160643851166753,11.591803643997027,0.012044996258090634,1.1522678158777921,1.4864935735408114,2.982888389151531,-0.045697526246971654,-0.20767833370738265,-15.970361410950728,-6.6519932298378155,-2.7080906760442716,-0.39376550509555486,2.6677562150332053,20.134886831122962,-0.5254384592595813,0.7834805784634327,42.605030910390276,133.93713088418053,0.2560186306578984,12.831623761035928,3500,478,946,104,False,3.627567161150319
0.22,0.09,4371,578,-192,-15,31667.98999999999,5046.519999999993,-975.0999999999767,455.1850000000013,0.44086021505376344,0.43252595155709345,-7.776434575440527e-05,0.0075681100731136985,0.5296270876229696,0.5415224913494809,-0.0022598288793315158,0.015384211416934579,9.981579082653255,11.658167661643944,-0.16701977225540787,1.218631833524709,1.4706614950307266,3.1439920683117664,-0.06152960475705638,-0.046574654547147265,-14.948691697235928,-7.44366036876849,-1.6864209623294713,-1.1854326440262293,2.8083825992036795,18.24896031857353,-0.3848120750891071,-1.1024459340859991,41.981645643377895,135.8390626945946,-0.3673666363544825,14.733555571449983,3373,472,998,106,False,3.614922300738533
0.06,0.09,4449,583,-114,-10,32717.084999999985,4998.549999999993,73.99500000001717,407.21500000000106,0.44279613396268824,0.4288164665523156,0.0018581545631704,0.0038586250683358414,0.5322544391998202,0.5317324185248714,0.00036752269751905153,0.005594138592325049,10.173738277974339,11.600998346610256,0.02513942306567607,1.161462518491021,1.501396770354588,2.989204552231035,-0.030794329433194934,-0.20136217062787853,-14.458724676370693,-6.6519932298378155,-1.1964539414642363,-0.39376550509555486,2.9500335955349,20.183856968631382,-0.24316107875788662,0.8324507159718522,42.65372354388302,134.26287990735077,0.3047112641506402,13.15737278420616,3482,478,967,105,False,3.6118569786419994
