score_col,rule,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_daily_sh,oot_daily_sh,d_is_daily_sh,d_oot_daily_sh,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,all_pos,score
min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.08,4365,589,-198,-4,32872.59999999997,3605.2249999999894,229.51000000000204,-986.1100000000024,0.44971363115693014,0.4244482173174873,0.008775651757412295,-0.0005096241664924728,0.5372279495990836,0.5229202037351444,0.005341033096782466,-0.003218076197401998,10.315535656232063,8.07834723521534,0.16693680132340027,-2.361188592903895,2.4679433946916216,2.786638711669178,0.030966671642091548,-0.8535607279820101,1.525922322579014,2.2911632116576173,-0.006268777208769061,-0.8994035112012964,-15.689231122572044,-7.987402265855181,-2.426960387665588,-1.7291745411129202,2.7457604624959595,11.37910578136654,-0.4474342117968271,-7.972300471292989,43.07887050331942,90.8894953014929,0.7298582235870441,-30.216011821651705,False,-3.398119606023042
min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,t0.10,4563,593,0,0,31369.379999999976,4439.004999999992,-1273.7099999999919,-152.32999999999993,0.4402805172035941,0.42327150084317033,-0.0006574621959237192,-0.001686340640809414,0.5314486083716853,0.5227655986509275,-0.00043830813061584983,-0.003372681281618828,9.74228037905393,10.095999450508943,-0.40631847585473224,-0.34353637761029177,2.3374877276375616,3.524771363358848,-0.09948899541196843,-0.11542807629234009,1.4656935707801069,3.05717232867306,-0.06649752900767614,-0.13339439418585375,-14.080284085612238,-6.121162969871463,-0.8180133507057814,0.1370647548707975,2.9333128201113152,18.997358274186787,-0.25988185418147136,-0.3540479784727424,41.301877819135704,116.28592599333341,-1.0471344605966735,-4.819581129811198,False,-3.408672776861351
r_oi_wall_support_resist_wf,t2.00,4563,593,0,0,34685.07499999998,3725.059999999992,2041.9850000000151,-866.2749999999996,0.4451019066403682,0.42495784148397975,0.004163927240850351,0.0,0.5349550734166119,0.5025295109612141,0.003068156914310727,-0.02360876897133224,10.68932548113648,8.600095534555996,0.5407266262278174,-1.8394402935632392,2.516532297560492,2.875003454943187,0.07955557451096196,-0.7651959847080012,1.5797401773458986,2.4105328514114976,0.04754907755811555,-0.780033871447416,-17.45618247481273,-8.927131284521373,-4.193911739906275,-2.668903559779112,2.5194182256008046,10.578701292322434,-0.6737764486919819,-8.772704960337096,43.979424276456555,94.43745525629828,1.6304119967241775,-26.668051866846326,False,-3.4153632892082415
r_risk_side_oi_wf,t2.00,4563,593,0,0,34685.07499999998,3725.059999999992,2041.9850000000151,-866.2749999999996,0.4451019066403682,0.42495784148397975,0.004163927240850351,0.0,0.5349550734166119,0.5025295109612141,0.003068156914310727,-0.02360876897133224,10.68932548113648,8.600095534555996,0.5407266262278174,-1.8394402935632392,2.516532297560492,2.875003454943187,0.07955557451096196,-0.7651959847080012,1.5797401773458986,2.4105328514114976,0.04754907755811555,-0.780033871447416,-17.45618247481273,-8.927131284521373,-4.193911739906275,-2.668903559779112,2.5194182256008046,10.578701292322434,-0.6737764486919819,-8.772704960337096,43.979424276456555,94.43745525629828,1.6304119967241775,-26.668051866846326,False,-3.4153632892082415
r_veto_top4_bad_wf,t1.00,4563,593,0,0,33814.33999999998,3937.5699999999883,1171.2500000000146,-653.7650000000035,0.4420337497260574,0.42327150084317033,0.001095770326539569,-0.001686340640809414,0.5334209949594565,0.5126475548060708,0.0015340784571553634,-0.013490725126475533,10.289865524671656,8.77164218038985,0.1412666697629934,-1.6678936477293842,2.471325712151525,3.049319871258649,0.03434898910199502,-0.5908795683925394,1.5390890042024148,3.034805521080088,0.006897904414631784,-0.1557612017788257,-13.789982524608424,-7.461926525202012,-0.5277117897019679,-1.203698800459751,3.139324594040826,13.51038025025665,-0.053870080251960495,-5.841026002402879,43.29123129089643,100.81346475495549,0.9422190111640489,-20.292042368189115,False,-3.4202938092493054
avg_old_parity,t1.00,4563,593,0,0,32106.769999999975,4624.249999999986,-536.3199999999924,32.91499999999451,0.43874643874643876,0.41989881956155145,-0.0021915406530790826,-0.005059021922428297,0.5329826868288406,0.5193929173693086,0.0010957703265395136,-0.006745362563237767,9.734089816820616,10.2086861420383,-0.4145090380880472,-0.23084968608093526,2.3410736296868815,3.3593309716263615,-0.09590309336264857,-0.2808684680248268,1.4564943389608007,3.0379507265988486,-0.07569676082698229,-0.15261599626006506,-15.920636219179496,-6.5545811828878975,-2.6583654842730393,-0.29635345814563685,2.632496555386657,18.636464429903835,-0.5606981189061297,-0.7149418227556943,41.91102000655407,122.15421906780732,-0.4379922731783097,1.0487119446627133,False,-3.4230152171104256
r_side_same_oi_pc_wf,v0.10,4444,589,-119,-4,31171.904999999973,4229.904999999992,-1471.184999999994,-361.4300000000003,0.44104410441044106,0.42784380305602715,0.00010612501092321924,0.002885961572047402,0.5326282628262826,0.5229202037351444,0.0007413463239814844,-0.003218076197401998,9.913042457856871,9.682901877495016,-0.23555639705179132,-0.7566339506242183,2.3641823859086637,3.336212105910719,-0.07279433714086636,-0.30398733374046927,1.4709974534382437,2.7512242862436285,-0.06119364634953928,-0.43934243661528516,-14.681975499201538,-6.168802934289763,-1.4197047642950817,0.0894247904524974,2.8115286012809664,17.792874689849466,-0.3816660730118202,-1.5585315628100638,41.27879403931152,109.76073759619345,-1.0702182404208571,-11.344769526951154,False,-3.43303698317985
min_local_core,t0.05,4563,593,0,0,31895.53999999998,4284.254999999992,-747.5499999999884,-307.0799999999999,0.4400613631382862,0.42327150084317033,-0.0008766162612316442,-0.001686340640809414,0.5307911461757615,0.524451939291737,-0.0010957703265396246,-0.001686340640809414,9.905196498908484,9.773072453757441,-0.24340235600017834,-0.6664633743617934,2.3755570822070853,3.390864940499621,-0.06141964084244478,-0.24933449915156736,1.502522535168551,2.9322709235212945,-0.029668564619232063,-0.25829579933761915,-13.650178908450117,-6.258227724742261,-0.3879081735436607,0.0,3.057641802024109,17.80803174341537,-0.1355528722686774,-1.5433745092441598,41.73735763558491,111.44671797973231,-0.6116546441474711,-9.658789143412292,False,-3.4342889405375683
avg_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.06,4451,580,-112,-13,34685.074999999975,3643.424999999991,2041.9850000000079,-947.9100000000008,0.44416984947202875,0.4206896551724138,0.0032318700725109117,-0.004268186311565947,0.5342619636036846,0.5189655172413793,0.002375047101383476,-0.007172762691167067,10.710233792303242,8.201920191546392,0.5616349373945795,-2.2376156365728423,2.5381603110236806,2.7026266582077483,0.1011835879741505,-0.93757278144344,1.5816303598471713,2.3472739244632796,0.04943926005938826,-0.843292798395634,-12.913210497175974,-8.72027499515987,0.3490602377304821,-2.46204727041761,3.413641258785327,10.552048933674914,0.2204465844925405,-8.799357318984615,44.08106813653969,92.01676846402873,1.7320558568073139,-29.088738659115876,False,-3.4396495810284717
r_side_parity_fwd_slope_chg_wf,v0.12,4396,593,-167,0,30415.754999999972,4591.334999999992,-2227.3349999999955,0.0,0.43971792538671517,0.42495784148397975,-0.0012200540128026738,0.0,0.5275250227479527,0.5261382799325464,-0.004361893754348478,0.0,9.782511054059576,10.439535828119235,-0.3660878008490869,0.0,2.2684015233609385,3.6401994396511883,-0.16857519968859158,0.0,1.4128686690461214,3.1905667228589136,-0.1193224307416616,0.0,-18.498324497385166,-6.258227724742261,-5.23605376247871,0.0,2.207092748720596,19.35140625265953,-0.9861019255721906,0.0,40.827517861659366,121.1055071231446,-1.5214944180730114,0.0,False,-3.4422505058647364
r_stack_equal_core_wf,t0.10,4563,593,0,0,32378.17999999998,4131.2399999999925,-264.90999999998894,-460.09499999999935,0.4413762875301337,0.42327150084317033,0.00043830813061584983,-0.001686340640809414,0.5327635327635327,0.524451939291737,0.0008766162612315886,-0.001686340640809414,10.045696526711508,9.392086961444193,-0.10290232819715506,-1.0474488666750421,2.421989198306733,3.29255819535603,-0.014987524742796854,-0.3476412442951582,1.5216162461280862,2.7838621812420983,-0.010574853659696792,-0.40670454161681535,-13.478921069859751,-8.967508155697,-0.2166503349532949,-2.70928043095474,3.1258580860706644,11.900533592898572,-0.06733658822212218,-7.450872659760957,42.13319441772936,106.71813205146408,-0.21581786200302133,-14.387375071680523,False,-3.4592199925443463
min_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,v0.15,4366,576,-197,-17,30510.329999999976,4597.3549999999905,-2132.759999999991,6.019999999998618,0.4406779661016949,0.4270833333333333,-0.00026001329782293636,0.002125491849353567,0.5334402198808978,0.5277777777777778,0.0015533033785967154,0.0016394978452314302,9.300108417790362,10.430714164006607,-0.8484904371183006,-0.008821664112627303,2.208550066116518,3.420404925061296,-0.22842665693301223,-0.2197945145898923,1.3646224267016835,2.583950829649484,-0.16756867308609946,-0.6066158932094297,-20.39143097545325,-10.157444333995237,-7.129160240546794,-3.899216609252976,2.008455909427842,11.941696497345765,-1.1847387648649446,-7.409709755313765,40.95529004433902,121.29711742525551,-1.393722235393355,0.19161030211090235,False,-3.489563260846446
r_side_parity_balance_chg_wf,v0.45,4101,567,-462,-26,32029.909999999985,3977.4749999999926,-613.1799999999821,-613.8599999999992,0.4415996098512558,0.42680776014109345,0.000661630451737949,0.0018499186571137027,0.5325530358449159,0.5079365079365079,0.0006661193426147349,-0.01820177199603845,11.013567391496453,9.525524134632706,0.8649685365877904,-0.914011693486529,2.5043631523130694,3.0590970658225904,0.06738642926353933,-0.5811023738285979,1.568742339215511,2.936809015496123,0.03655123942772809,-0.2537577073627908,-12.879063709693494,-6.224617672271259,0.3832070252129629,0.03361005247100124,3.3215362770133354,16.390206592834264,0.12834160272054884,-2.9611996598252652,42.778277325712885,102.02276960993308,0.4292650459805074,-19.082737513211526,False,-3.500047971261059
min_local_wall_dex,v0.02,4531,592,-32,-1,31817.369999999974,4381.854999999992,-825.7199999999939,-209.47999999999956,0.43897594350033103,0.4222972972972973,-0.001962035899186809,-0.002660544186682434,0.530787905539616,0.5253378378378378,-0.0010990109626851652,-0.0008004420947085311,9.861753565960182,9.95067869871153,-0.2868452889484807,-0.4888571294077053,2.365485187439338,3.4815602057883575,-0.07149153561019217,-0.15863923386283085,1.4867423366586139,3.045643156217053,-0.04544876312916912,-0.14492356664186046,-15.71034729681351,-7.001230090301458,-2.448076561907053,-0.7430023655591977,2.6525780486432224,16.353140663905208,-0.5406166256495641,-2.9982655887543217,41.672922376088906,114.4921004870655,-0.6760899036434722,-6.613406636079105,False,-3.502160181760621
avg_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,t0.75,4563,593,0,0,32721.309999999987,4500.619999999989,78.22000000001935,-90.71500000000287,0.43743151435459127,0.41989881956155145,-0.0035064650449265766,-0.005059021922428297,0.532325224632917,0.5193929173693086,0.00043830813061584983,-0.006745362563237767,10.000315095112724,10.123933618638944,-0.14828375979593922,-0.31560220948029105,2.4046977201428947,3.3926287002120104,-0.03227900290663532,-0.24757073943917796,1.5111365395520369,2.8941219947411114,-0.021054560235746145,-0.2964447281178022,-17.002771766729264,-8.161260988178242,-3.7405010318228076,-1.9030332634359812,2.4944487534866906,14.486568618011558,-0.698745920806096,-4.864837634647971,42.41254283933651,118.22866731474492,0.06353055960413201,-2.87683980839968,False,-3.506577272135635
min_local_wall_gex,v0.10,4438,587,-125,-6,31162.20999999997,4451.489999999992,-1480.8799999999974,-139.84500000000025,0.4402884182063993,0.424190800681431,-0.0006495611931185419,-0.0007670408025487463,0.5306444344299234,0.5281090289608177,-0.0012424820723777596,0.0019707490282713236,9.584897561136444,10.068371896614996,-0.563701293772219,-0.3711639315042383,2.279718988534175,3.4281053856980392,-0.15725773451535519,-0.21209405395314906,1.4263140254617632,2.8693258675323787,-0.10587707432601978,-0.3212408553265349,-18.075250097639582,-7.100672117245244,-4.812979362733126,-0.8424443925029834,2.2858892662414783,16.432084899373603,-0.9073054080513083,-2.919321353285927,41.318020182824554,116.67884707318876,-1.0309920969078235,-4.426660049955842,False,-3.524378196539973
r_side_parity_fwd_z_wf,v0.06,4409,575,-154,-18,32957.17499999998,3420.8199999999897,314.0850000000137,-1170.5150000000021,0.4499886595599909,0.4260869565217391,0.009050680160473057,0.001129115037759365,0.5382172828305738,0.5217391304347826,0.006330366328272663,-0.004399149497763766,10.393042031380652,7.782176762758037,0.24444317647198943,-2.657359065361198,2.458244288806245,2.5750129354382043,0.021267565756714735,-1.065186504212984,1.5328401002948706,2.242124585027622,0.0006490005070876048,-0.9484421378312917,-13.988612612554952,-7.07270737900253,-0.7263418776484958,-0.8144796542602695,3.0631681291598336,12.088245530044748,-0.13002654513295298,-7.263160722614781,42.849472325941605,85.49662335954184,0.500460046209227,-35.60888376360276,False,-3.528232666903416
min_local_wall_dex,v0.06,4483,590,-80,-3,30748.05999999997,4498.169999999993,-1895.0299999999988,-93.16499999999905,0.4378764220388133,0.4271186440677966,-0.00306155736070457,0.0021608025838168454,0.5288869060896721,0.5288135593220339,-0.003000010412628984,0.002675279389487528,9.52838579859278,10.15890015203896,-0.6202130563158832,-0.2806356760802746,2.2771389724496807,3.482300088590511,-0.1598377505998494,-0.15789935106067743,1.4312594640121674,3.070455623192996,-0.10093163577561559,-0.12011109966591782,-16.34695453601124,-6.803677191904334,-3.0846838011047826,-0.5454494671620731,2.5004945566268106,17.365792193992192,-0.692700117665976,-1.9856140586673376,40.87547083472205,118.151244269615,-1.4735414450103264,-2.954262853529599,False,-3.5497912343460447
min_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,v0.02,4520,591,-43,-2,32384.76499999997,4182.469999999992,-258.3249999999971,-408.8649999999998,0.44026548672566373,0.4230118443316413,-0.0006724926738541082,-0.0019459971523384523,0.5307522123893805,0.5262267343485617,-0.0011347041129206037,8.845441601534887e-05,10.022300515469045,9.475161758539187,-0.126298339439618,-0.9643740695800478,2.4064263058269617,3.317087003505228,-0.03055041722256835,-0.3231124361459603,1.5154279303271043,2.845654997662927,-0.016763169460678684,-0.34491172519598656,-14.953455066237066,-9.32615180080817,-1.691184331330609,-3.067924076065909,2.824455746244455,11.611975143195055,-0.3687389280483315,-7.7394311094644745,42.23537208804154,108.29504289264827,-0.11364019169084116,-12.810464230496336,False,-3.5621337404810056
min_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.30,4074,561,-489,-32,29844.34999999999,4545.9099999999935,-2798.739999999976,-45.42499999999836,0.4386352479135984,0.4295900178253119,-0.002302731485919418,0.004632176341332173,0.5314187530682376,0.5311942959001783,-0.0004681634340635288,0.005056015967631944,9.566854552306332,10.39654716194485,-0.5817443026023312,-0.04298866617438435,2.18777151491339,3.3944920446940006,-0.24920520813614022,-0.24570739495718774,1.348137934606922,2.779870711989669,-0.184053165180861,-0.4106960108692448,-23.587434814045082,-9.04361916142885,-10.325164079138625,-2.7853914366865897,1.7279315708648493,13.231702656696525,-1.4652631034279373,-6.119703595963005,40.75747329090515,119.66247968442971,-1.5915389888272244,-1.4430274387148927,False,-3.563646255356949
r_side_parity_fwd_z_wf,t0.75,4563,593,0,0,30812.114999999983,4121.384999999988,-1830.974999999984,-469.95000000000346,0.44049967126890205,0.4317032040472175,-0.0004383081306157943,0.006745362563237767,0.532325224632917,0.5278246205733558,0.00043830813061584983,0.001686340640809414,9.534283608108238,9.253009922089769,-0.6143152468004249,-1.1865259060294662,2.3086441700861458,3.112046843575336,-0.1283325529633843,-0.5281525960758522,1.4457686007139712,3.037882928580077,-0.08642249907381183,-0.1526837942788366,-14.199844830080199,-7.246390939739944,-0.9375740951737424,-0.9881632149976838,2.8758103307637772,14.685311070956866,-0.31738434352900935,-4.666095181702664,40.83606045758725,106.41550509184454,-1.5129518221451264,-14.690002031300068,False,-3.586120658777193
r_side_parity_balance_chg_wf,v0.02,4533,591,-30,-2,31612.52999999997,4285.739999999991,-1030.5599999999977,-305.59500000000116,0.4405470990514008,0.42470389170896783,-0.00039088034811701755,-0.00025394977501191907,0.5309949260975072,0.5228426395939086,-0.0008919904047939298,-0.0032956403386377175,9.87348366625173,9.73026946716843,-0.2751151886569332,-0.7092663609508048,2.362569911141395,3.3657067417252993,-0.07440681190813514,-0.27449269792588904,1.482834052098761,2.987706257015634,-0.04935704768902194,-0.20286046584327977,-12.92705183283649,-7.116254568336999,0.3352189020699665,-0.8580268435947387,3.2216559750992704,15.667354508663744,0.02846130080648379,-3.684051743995786,41.64651377767565,111.49288309603365,-0.7024985020567271,-9.612624027110954,False,-3.6088576842684565
r_side_parity_fwd_slope_chg_wf,v0.45,3987,593,-576,0,29561.794999999976,4591.334999999992,-3081.294999999991,0.0,0.4394281414597442,0.42495784148397975,-0.0015098379397736617,0.0,0.527715073990469,0.5261382799325464,-0.004171842511832113,0.0,10.420306223488383,10.439535828119235,0.27170736857972067,0.0,2.3503710092745274,3.6401994396511883,-0.0866057137750027,0.0,1.4902168484556186,3.1905667228589136,-0.04197425133216437,0.0,-17.149048029972402,-6.258227724742261,-3.8867772950659454,0.0,2.4039673290653196,19.35140625265953,-0.789227345227467,0.0,41.22575118862564,121.1055071231446,-1.123261091106741,0.0,False,-3.6101750891517517
avg_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.05,4467,583,-96,-10,34479.60999999997,3630.1949999999906,1836.520000000004,-961.1400000000012,0.44392209536601746,0.4202401372212693,0.002984115966499612,-0.004717704262710454,0.5343631072308037,0.5197255574614065,0.002476190728502581,-0.006412722471139887,10.632815076416813,8.165630122223673,0.48421622150815047,-2.2739057058955616,2.523977214963314,2.722167478299732,0.08700049191378412,-0.9180319613514563,1.5781038440711044,2.476716736659285,0.04591274428332137,-0.7138499861996288,-13.006444417637796,-7.278225874605737,0.2558263172686601,-1.0199981498634765,3.372828368496442,12.589051542916282,0.17963369420365538,-6.7623547097432475,43.868504705080944,91.62596067639856,1.5194924253485667,-29.479546446746042,False,-3.612893610586595
avg_old_parity,v0.06,4450,583,-113,-10,33965.659999999974,3782.6149999999907,1322.570000000007,-808.7200000000012,0.4438202247191011,0.4202401372212693,0.0028822453195832543,-0.004717704262710454,0.5346067415730337,0.5197255574614065,0.00271982507073254,-0.006412722471139887,10.435267711414362,8.443968466391997,0.28666885650569895,-1.9955673617272378,2.47627229569949,2.896050249751026,0.039295572649959976,-0.7441491899001624,1.543358739004714,2.607793582678358,0.011167639216931091,-0.5827731401805556,-13.457381976103356,-7.4088040827613995,-0.1951112411968996,-1.1505763580191388,3.237030503316244,12.978296796228507,0.04383582902345751,-6.373109456431022,43.5619559514248,96.15365829118696,1.2129436716924218,-24.951848831957648,False,-3.628219216221712
min_old_core,t0.10,4563,593,0,0,31760.46499999997,4288.374999999993,-882.6249999999964,-302.9599999999991,0.4402805172035941,0.42327150084317033,-0.0006574621959237192,-0.001686340640809414,0.5321060705676091,0.524451939291737,0.00021915406530792492,-0.001686340640809414,9.824617371401468,9.772243240126848,-0.323981483507195,-0.667292587992387,2.3653195821422446,3.4701010454987196,-0.07165714090728548,-0.17009839415246875,1.484226337573152,2.8775994283361612,-0.047964762214631085,-0.3129672945227524,-13.122737799341344,-7.112054969959369,0.13953293556511248,-0.8538272452171087,3.1720483243282165,15.688125646009924,-0.0211463499645701,-3.6632806066496055,41.625958446999256,111.57481197005193,-0.7230538327331217,-9.53069515309268,False,-3.640451700964444
r_veto_gex_cp_iv_wf,v0.03,4448,591,-115,-2,33343.44499999997,3601.2249999999894,700.3550000000032,-990.1100000000024,0.4487410071942446,0.4213197969543147,0.007803027794726747,-0.003638044529665041,0.5368705035971223,0.5228426395939086,0.0049835870948211625,-0.0032956403386377175,10.333023033783782,8.027906657396079,0.18442417887511908,-2.411629170723156,2.4843359099203086,2.8139428566215625,0.04735918687077856,-0.8262565830296258,1.551644055236522,2.4518241824249043,0.01945295544873904,-0.7387425404340093,-15.708763581440943,-8.17036754023034,-2.446492846534486,-1.9121398154880787,2.754045518634774,11.109862176511694,-0.4391491556580127,-8.241544076147836,43.26264994476057,90.77165730340393,0.9136376650281903,-30.333849819740678,False,-3.6586029097929154
min_local_old_parity,t0.50,4563,593,0,0,32114.99499999998,4282.01499999999,-528.0949999999866,-309.3200000000015,0.4394039009423625,0.42495784148397975,-0.0015340784571553634,0.0,0.5307911461757615,0.524451939291737,-0.0010957703265396246,-0.001686340640809414,9.793549863067147,9.526218031274428,-0.3550489918415156,-0.9133177968448063,2.3562911030994944,3.3987162849592156,-0.08068561995003565,-0.24148315469197268,1.4828525868931133,2.935316715640152,-0.04933851289466973,-0.2552500072187618,-14.504434275340095,-9.302846904401886,-1.2421635404336389,-3.044619179659625,2.8899968131404083,11.972366399415563,-0.30319786115237823,-7.379039853243967,41.917768832137384,111.37709169716823,-0.4312434475949942,-9.72841542597638,False,-3.6888289826855374
avg_r_side_oi_wall_wf_r_side_parity_balance_wf,t2.00,4563,593,0,0,28018.329999999998,4977.389999999998,-4624.759999999969,386.05500000000575,0.43436335744028054,0.433389544688027,-0.006574621959237303,0.008431703204047236,0.5264080648696033,0.5345699831365935,-0.00547885163269779,0.00843170320404718,8.637679656410729,11.061127217663344,-1.510919198497934,0.6215913895441094,2.115825612821145,3.7292719363829216,-0.32115111022838505,0.08907249673173334,1.3185749405614002,3.4090546424178187,-0.21361615922638277,0.21848791955890512,-20.609595448295394,-4.720261578791951,-7.347324713388938,1.5379661459503096,1.8644408116333189,28.297027346066816,-1.3287538626594677,8.945621093407286,38.42537086505422,133.56937097566436,-3.9236414146781584,12.46386385251975,False,-3.6895612809869434
r_side_local_gex_wf,t0.05,4563,593,0,0,32112.489999999972,4164.829999999993,-530.5999999999949,-426.5049999999992,0.4402805172035941,0.42327150084317033,-0.0006574621959237192,-0.001686340640809414,0.5310103002410694,0.524451939291737,-0.0008766162612316997,-0.001686340640809414,9.981320432826857,9.486479222281933,-0.16727842208180554,-0.9530566058373022,2.394396838869862,3.300601451751383,-0.04257988417966807,-0.33959798789980544,1.5070712792303587,2.8561066334707683,-0.025119820557424344,-0.3344600893881453,-13.43191644950138,-6.258227724742261,-0.16964571459492284,0.0,3.120605587291426,17.217551378535504,-0.07258908700136057,-2.133854874124026,41.91571352034562,107.75135738932522,-0.43329875938675855,-13.354149733819384,False,-3.698903393471678
min_parity_core,t1.00,4563,593,0,0,33401.07499999998,4014.5799999999936,757.9850000000151,-576.7549999999983,0.4400613631382862,0.42158516020236086,-0.0008766162612316442,-0.0033726812816188834,0.5340784571553803,0.5193929173693086,0.002191540653079138,-0.006745362563237767,10.33012054244129,8.867533898396793,0.18152168753262643,-1.5720019297224415,2.491211790815716,3.009324014917717,0.05423506776618581,-0.6308754247334711,1.5397886104919203,2.866823189706469,0.007597510704137278,-0.32374353315244475,-15.53280864448272,-7.412456418228086,-2.270537909576264,-1.154228693485825,2.7658216065843586,13.915850361345472,-0.427373067708428,-5.435555891314058,42.960977759850614,103.15063432605686,0.6119654801182364,-17.954872797087745,False,-3.7005394121751967
r_side_oi_wall_wf,v0.01,4549,592,-14,-1,32298.24999999997,4239.344999999992,-344.8399999999965,-351.9899999999998,0.4394372389536162,0.4222972972972973,-0.0015007404459016493,-0.002660544186682434,0.5311057375247307,0.5236486486486487,-0.0007811789775704625,-0.0024896312838976753,10.039410707502853,9.660442238606477,-0.10918814740580984,-0.7790935895127582,2.4062005469503385,3.3753274282035806,-0.030776176099191588,-0.26487201144760775,1.5137500341930497,2.8974367445957196,-0.018441065594733352,-0.293129978263194,-14.260507108635723,-8.03127449029727,-0.9982363737292665,-1.7730467655550086,2.949956550249477,13.703063784496358,-0.2432381240433097,-5.648342468163172,42.06787635499918,110.05306661134196,-0.28113592473319926,-11.052440511802644,False,-3.702589763050446
avg_old_core,t0.20,4563,593,0,0,32067.33999999997,4143.534999999992,-575.7499999999964,-447.8000000000002,0.44071882533421,0.42495784148397975,-0.0002191540653078694,0.0,0.5329826868288406,0.5227655986509275,0.0010957703265395136,-0.003372681281618828,9.927325454504581,9.37786796589457,-0.2212734004040815,-1.061667862224665,2.3861128532277958,3.316187730828591,-0.0508638698217343,-0.3240117088225971,1.4896350022685576,2.9220871301648366,-0.0425560975192254,-0.26847959269407706,-13.20146718789702,-8.976344947507242,0.0608035470094368,-2.718117222764981,3.1722726130664465,11.930915386882813,-0.020922061226340105,-7.420490865776717,41.878652812461034,107.09601205218195,-0.4703594672713436,-14.009495070962657,False,-3.7089195077617036
min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.60,2620,258,-1943,-335,22085.95499999999,2585.9600000000028,-10557.134999999977,-2005.374999999989,0.45229007633587787,0.45348837209302323,0.011352096936360023,0.02853053060904348,0.5354961832061069,0.5426356589147286,0.0036092667038057913,0.016497378982182287,10.534315940356548,11.835571798316188,0.38571708544788486,1.3960359701969534,2.217646251295481,3.1762033101637117,-0.21933047175404896,-0.4639961294874766,1.384921346496,2.5072544034194286,-0.14726975329178305,-0.683312319439485,-24.21084916584969,-5.743623007496201,-10.948578430943234,0.5146047172460593,1.6842860328407827,19.192987364669634,-1.5089086414520039,-0.158418887989896,40.77799509325555,110.23728381030038,-1.5710171864768299,-10.868223312844222,False,-3.7128903158789703
min_old_core,t0.05,4563,593,0,0,31751.639999999978,4307.144999999992,-891.4499999999898,-284.1899999999996,0.43984220907297833,0.42327150084317033,-0.0010957703265395136,-0.001686340640809414,0.5316677624369932,0.524451939291737,-0.00021915406530792492,-0.001686340640809414,9.840401579217643,9.81921578863976,-0.30819727569102007,-0.6203200394794752,2.361000417792884,3.4389591196854017,-0.075976305256646,-0.20124031996578662,1.4817192969760318,2.858420363246008,-0.05047180281175123,-0.3321463596129055,-13.283359915378924,-7.279488192164241,-0.021089180472467106,-1.02126046742198,3.1331433513775666,15.407525519702933,-0.06005132291521997,-3.943880732956597,41.61867080282475,112.1589000911467,-0.7303414769076255,-8.9466070319979,False,-3.718133744470251
min_parity_core,t0.30,4563,593,0,0,33133.174999999974,3904.094999999991,490.0850000000064,-687.2400000000007,0.4415954415954416,0.42327150084317033,0.0006574621959237748,-0.001686340640809414,0.5327635327635327,0.5193929173693086,0.0008766162612315886,-0.006745362563237767,10.300335594620119,8.890099052512454,0.15173673971145618,-1.5494367756067806,2.4723914698536897,3.1057864837233233,0.03541474680415968,-0.534412955927865,1.5366500785003447,2.8084981633164112,0.004458978712561734,-0.3820685595425024,-13.399977146156628,-7.129905323506403,-0.13770641125017136,-0.8716775987641423,3.1899768634038805,13.997654509105526,-0.0032178108889060475,-5.353751743554003,42.745617066380404,99.8019514010749,0.3966047866480267,-21.303555722069703,False,-3.720203413625151
r_oi_wall_support_resist_wf,v0.03,4528,592,-35,-1,33425.159999999974,4033.589999999992,782.070000000007,-557.7449999999999,0.44125441696113077,0.4189189189189189,0.0003164375616129256,-0.006038922565060834,0.5326855123674912,0.5202702702702703,0.0007985958651900438,-0.005868009662276075,10.435762902599963,9.129241234053023,0.28716404769130044,-1.310294594066212,2.4919935479096624,3.264707755066671,0.055016824860132374,-0.3754916845845173,1.5739487568377326,2.7000299216472836,0.041757657049949604,-0.49053680121163,-13.341430254079057,-7.918609145465483,-0.07915951917260067,-1.6603814207232226,3.2252717638415622,13.099490774270205,0.03207708954877564,-6.251915478389325,43.029738287742745,103.72974744607677,0.6807260080103674,-17.375759677067833,False,-3.767759990376797
